From the moment you first step on campus::: you have the opportunity to create a lasting impact that reaches far beyond just your community.  What will you do at OU? The journey to creating something special starts here.  This is YOU at OU.,2021-09-07 10:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dr. Nancy E. Snow::: an OU professor of philosophy and director of the Institute for the Study of Human Flourishing::: was published in The Oklahoman exploring the concept of civility and the interference of ""noise"" in today's conversations.  Read more via The Oklahoman: https://link.ou.edu/3sXly5l",2022-01-04 16:01:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Well done to OU epidemiologist Aaron Wendelboe. A great read in the Tulsa World about the research he is conducting to interact with the ""public"" in public health.  Lead On::: Dr. Wendelboe. ☝  TULSAWORLD.COM People to Watch: Epidemiologist Aaron Wendelboe's focus is 'public' in public health  Tulsa World 2 January::: 03:31 ·  As a researcher::: the past two years presented him a conundrum: The public wants consistent::: straightforward::: yes-or-no answers::: and those don't always exist::: he says.",2022-01-03 19:05:36,So it behooves the scientific and medical communities to be transparent and honest. Something they seem to struggle with.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations are in order to our own President Harroz and OU Law Assistant Dean Stanley Evans on being honored as 2021 Oklahomans of the Year.  Read more via Oklahoma Magazine: https://link.ou.edu/3mOk75G,2022-01-03 14:58:43,Congratulations for this well deserved honor and recognition!  OU Black Alumni Society OKC/Norman Chapter,Congratulations ::: Dean Evans!,Congratulations ::: gentlemen! Well done!,Congratulations !,Congratulations !,Congratulations and Boomer Sooner!!!,Congratulations !,Congratulations !,Congratulations !,Congratulations 🎈🎉🍾,Congratulations Presedent Harroz.,Congratulations !,Congrats!,Go::: Stan!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey 2️⃣0️⃣2️⃣2️⃣ - we’re ready for you.  Happy New Year to our OU family! ☝️🎉,2022-01-01 14:47:18,Happy New year so excited to be going to our this summer,Happy new year! My son graduates next May! His final semester coming up! What a journey-he is a Marine Veteran,HAPPY NEW YEAR 🎊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
𝟐𝟎𝟐𝟏. A year full of growth::: creating lasting memories::: and the promise of a bright future for our #OUFamily. As this year comes to a close::: we look forward to what's in store for the upcoming year.  See you in 𝟐𝟎𝟐𝟐::: OU! Live On::: University. ☝,2021-12-30 16:14:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alamo Bowl 𝐂𝐡𝐚𝐦𝐩𝐬! 🏆  What a night for Oklahoma Football. Congratulations::: Sooners! #Boomer ☝️  Oklahoma Football 29 December 2021 г.::: 23:40 ·  One to 𝙧𝙚𝙢𝙚𝙢𝙗𝙚𝙧.  #OUDNA #BoomerSooner,2021-12-30 05:51:05,Congrats to the Sooners from this Baylor Bear! Always loved the Sooners & my fave Coach Stoops! So glad he came back to lead the team! Best of luck to the 2022 season!! ❤️💛💚,Thank you Mr. Stoops::: for helping O.U. TO WIN::: I hope our new coach can be as good as you.,Way to go::: Coach Stoops!!,Thank you Coach Stoops for stepping up when we needed you and a big congratulations to our beloved Sooners-Well Done! Boomer!!!#boomersooner,Bob Stoops is a leader and has been Sooner strong forever. This Sooner fan loves you and how you stepped up for OU players and fans. You are the best and so happy you saw your son score a TD. One proud Papa. Boomer Sooner !!!,Congrats on a great season! Thank you Coach Stoops for your continued leadership.,Coach Stoops is a Class Act. Thanks for stepping up when we needed you!,Boomer Sooner! You played like Champions! 🏈🏈❤️,Great game and a first bowl game for my birthday boy and our family!!!,CONGRATS 🏈 COACH STOOPS and OU SOONERS. GREAT GAME . THANKS COACH 🏈🏉,Thank you Coach and Congratulations boys! #boomersooner,Can we keep bob stoops for are coach next season!!Awesome job bob stoops your missed!!,STOOPS.. there it is!!! Congrats::: you will ALWAYS be OU football!!! 😍😍,Was great to see Bob on the sidelines one more time.,Thank you Coach Stoops for picking up the pieces!,Loved the game & the band…Hope these girls see the picture I took of them 😊,"Boomer Sooner to the OU Sooner winning the ""Alamo Bowl"":::",Great game! Great win!!,What I was most happy about is that team spirit seemed to permeate the bench. It seemed to be absent the past couple of years,Thanks for coming back::: Coach Stoops!,Thanks Coach Stoops!,I loved it when his son made such a fantastic touchdown! Pure joy!,Congrats to Stoops::: he’s a winner for sure::: I’m sure they were saying to Riley::: “how do you like us now?” Great team and really looking forward to next year. Love me some Sooners,You are a great team::: Boomer Sooners.,Boomer Sooner! Yay! Great game. Thank you Coach Stoops!,Lincoln who???,Congratulations Boomers Sooners,That was awesome that Stoops got to coach his team one more time::: plus his son making a touchdown!!😗😍Love Bob Stoops::: will always be a Sooner Great Coach,Great effort! Good victory for Coach Stoops who volunteered to be there !,CONGRATULATIONS to Coach Stoops and the team. A wonderful win for all.,Congratulations Coach and Sooners!!!,Such a GREAT game. Thank you Coach Stoops for loving OUr SOONERS the way you do. CONGRATULATIONS and SOONER NATION LOVES YOU!!!!!!!!!,Thank you for a great season!,Congratulations Sooners!,So very proud Boomer Sooner,What a great day in sooner history! So proud!!!!!,Great game! Boomer Sooner!🏈,Great game...OU is back!,WHAT A GREAT GAME.,Love ::: Love this game !,Love our Sooners❣️❣️❣️❣️,So Proud Of Our Sooners,Awesome win!!!,Good work Coach Stoops::: I’m not even an OU fan but that was classy!,What a game. Loved it. STOOPS!!,Good job Sooners I agree with Jodie,One more for Coach Stoops! Thank you,So proud to be a Sooner tonight,Congratulations !,What we have with Texas and OSU us a good natured rivalry. But anyone with half a brain HATES the ducks after the last time we played. Even the TV announcers were amazed at the dirty plays by the team and the obvious bias of the officials. I'm just so glad that Bobby Stoops was there to orchestrate the revenge,Coach looked happy to be back.,Congratulations 👏 🎊,A win for the ages!,One for the history books!,Way to go fellow Okie’s!!,Hell of a game!!!,Yeah they are so good :::you have to pay to see them play in a second rate bowl game!!!!,Oklahoma had absolutely no pass rush::: and not much defense::: luckily they won,Congratulations ! Is there any chance Bob Stoops will remain head coach?,Can you watch the game again somehow? I missed it.,Good game,Did real good yes,But OSU beat you!,Good Win OU,My guys!!!! So proud of you all!! Thank you Coach Stoops!!,Was so much fun to watch in person. First of many ou games in person. One to remember indeed,Great game guys. Good start on 2022,Kim Davis,Tony N Jennifer Lippe,Debbie Treat Wilburn,Tony Barnett,Top fan Nanci Hooper,👏👏👏👏👏👏👏👏,🎉,Steven Jackson,Congratulations Boomer Sooner 👏,BOOMER SOONER BABY!!!!!!!!!!! !!!!!!!!!!!!!!!,BOOMER!!!!! Thank you Coach Stoops,Thank you Bob.,Thank you Mr. Stoops.,STOOPS!,What a game!,BOOMER! Thank you coach stoops!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appointments are still available for today's vaccine clinic at the OU Armory. The clinic is open until 8 p.m. tonight.  Anyone who is eligible for the vaccine under current Phase 1::: 2::: or 3 guidelines can secure an appointment at covidvaccine.ou.edu/OUNormanVaccine.  #OUVaccinates,2021-03-26 21:31:50,What about no insurance? 🙁,Son got his and he didn’t realize he needed to keep the “proof of vaccine” form and threw away. Anyone know of a number he can call to see if they can give him a new one?,How about age 16 to 19 vaccine when can appt ? I just curious,Yay!,My husband just got his!! Thank you OU!!!,Thank you OU !!!,No OU affiliation required?,Our daughter for hers.,My son got his today!,Sidney Vaughn maybe u can get urs.,I cannot believe you people are getting shots for a virus with a 99.9 % recovery. Fear has overtaken this country. Unreal. It's easy to see who will get the mark. I pity you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OU Admissions & Recruitment 26 March 2021 г.::: 08:36 ·  Admitted Student Day is at 10:30 a.m. TOMORROW! We can't wait to see all of our future Sooners! If you haven't had a chance to register yet::: there is still time. 🔗 http://ow.ly/ysVt50DKZ90,2021-03-26 19:48:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Getting to the finish line requires all of us::: and we're getting closer every day. We encourage all of our OU family to keep doing your part to beat COVID-19. #OUVaccinates,2021-03-26 17:31:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OU.EDU Book of Poetry by OU English Professor Receives 2021 NAACP Image Award for Outstanding Literary Work  The University of Oklahoma Office of the Vice President for Research 25 March 2021 г.::: 10:01 ·  A book of poetry by Honorée Fanonne Jeffers::: professor of English at The University of Oklahoma::: was honored recently with the 2021 NAACP Image Awards Outstanding Literary Work– Poetry. Learn more at http://bit.ly/HFJ-NAACP,2021-03-26 16:01:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Each year::: more than 6:::000 OU students::: faculty and staff across all three campuses gather to participate in The Big Event - OU's official day of community service. For OU Norman::: that day will be April 10::: 2021::: and 11:59 p.m. TONIGHT is the deadline for individuals and groups to register to participate.  Read more about how you can get involved at link.ou.edu/3tXT9K0.,2021-03-26 14:55:02,Community service...put this trash out on the curb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomorrow’s vaccine clinic at the OU Armory is now open to the general public. Anyone who is eligible for the vaccine under current Phase 1::: 2::: or 3 guidelines can now secure an appointment for the clinic at covidvaccine.ou.edu/OUNormanVaccine. You must have an appointment to receive a vaccine. Remaining appointments are available on a first-come first-served basis. #OUVaccinates,2021-03-25 23:23:33,When trying to sign up it says a sooner ID number is required. But if it's open to the public and I don't have one how does that work?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congratulations and happy retirement to Lon Kruger - a man who exemplified leadership and class on and off the court. Your legacy will live on at the University of Oklahoma. Thank you::: Coach Kruger!  Oklahoma Men's Basketball 25 March 2021 г.::: 14:10 ·  Thank you Coach!  🏀 SoonerSports.com/kruger,2021-03-25 20:19:45,Such a huge fan coach!!Congratu lations on an amazing career!! Doesn’t get any classier!!,Thank you::: Coach. Congratulations on your retirement and ENJOY!,Thank you Coach Kruger for being a great coach & leader for the young men who were lucky enough to have you for your coach!!! Enjoy your retirement!!,Such a well earned retirement!! Makes me sad as a OU fan and just an overall basketball fan!! You will be greatly missed!! Always said your our secret weapon!!! Thank for everything::: you will be greatly missed!! Boomer!🏀❤️,Coach::: you were a baller and then an excellent coach... A true asset to all of the schools you coached at...Health and happiness buddy!...🏀,Thank you coach Kruger! Our team played hard against Gonzaga. That guy guarding a Reeves was a giant it was hard not to foul him. We made a good showing nothing to be ashamed of. Boomer Sooner!🏀,Congratulations on your retirement Coach 🏀,Congratulations to coach kruger enjoy your retirement,No sadness involved::: only great memories of a great coach that took an OU team in the basement of the Big XII to the Final Four. Enjoy retirement::: Coach Kruger::: and if you decide to help your son out in Vegas::: Sooners will be rooting for you there too.,Congratulations coach Kruger!!!,Congratulations to a great coach & even better gentleman. Best wishes!!!,As they say::: “Behind every successful man is a ....” Barb::: you’ve always been there for both Lonn and our community. We appreciate you also.,I’ve been following him since his freshmen year at K State when his was an outstanding guard. His best run as coach was at UNLV when he never failed to win their conference every year. At K State when he was a player the TV announcers would call him “Lonnie Kruger from Silver Lake::: Ks.”,Sad to see you go but am grateful we had your for a while. You are an outstanding coach.,Well done! Enjoy your retirement 🥳👏🏻👏🏻👏🏻,Great job coach::: proud for you.😉😉,Thanks coach! You will be missed!!,Thanks Coach. From Pittsburg::: KS to Norman::: OK::: you have been the man. Thanks for all the memories.,Thank You Coach 👏🏽❗️,Coach Kruger is a class act and gentleman! His first season at OU::: him and his wife were eating at a local Norman restaurant. I had recently broken my hip and was on crutches. My 10 year old daughter and I were walking up to the door and my daughter ran a few steps ahead to open the door so I could get in. But it was windy and she struggled to open the door. Coach Kruger jumped up from his chair and ran to door to open the door and hold it open until we were safely inside. Class act! I wish him a happy and healthy retirement!,WTH::: first Sheri and now Lon.......why is everyone abandoning OU.,Lon Kruger has been one of my favorites since he played for Kansas State. Sending wishes for him to enjoy his retirement!❤️🏀,Class act thru & thru,Thanks Coach for the incredible memories!,Will be greatly missed! #class,Thank you coach.,Class act!,Thanks Coach 👍🏀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Every day we get closer to going back to doing the things we love and miss. Let’s work together to put this chapter behind us.  Take your shot against COVID-19. #OUVaccinates,2021-03-25 18:27:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Today is a great opportunity for our OU community to sign up to receive the COVID-19 vaccine! With appointments still available::: visit covidvaccine.ou.edu/OUNormanVaccine to secure your spot for tomorrow's vaccine clinic. #OUVaccinates  OU Health Services 23 March 2021 г.::: 15:43 ·  Let's vaccinate 4:::000 people on Friday! Check your OU emails to make your appointments  #OUVaccinates The University of Oklahoma,2021-03-25 15:15:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The deadline to register for May 2021 graduation is one week away. Do you still have questions about OU's graduation plans? We have you covered!  Here are the top five things to know about OU's in-person ceremonies this spring. https://link.ou.edu/3cjnwUX,2021-03-25 14:46:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OU Health Services has partnered with the OU Health Sciences Center to host a large-scale COVID-19 vaccine clinic this Friday for eligible members of the OU community. The one-dose Johnson & Johnson (Janssen) vaccine will be administered. Check your OU emails for more information!  Schedule your appointment by visiting covidvaccine.ou.edu/OUNormanVaccine. #OUVaccinates  OU.EDU The University of Oklahoma,2021-03-24 20:21:23,yes! they need as many Lab💉🐀Rats as possible to step up for this experimental gene therapy jab that can not keep you from contracting the SARS-2CoV19 virus... Besides::: you don't want to take the risk when facts dictate that you have a less than 1% chance of NOT surviving if you do contract COVID19. 🤣,Kenneth Tramel please!!!!,Jenna Henderson hey there,Tooba Shafiq check it out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDATE: 2:00PM - OU Information Technology has restored login to applications through SSO with email alias::: including Zoom::: Canvas and ONE. Users may still be unable to login to Office 365 applications with their email alias. Email to ou.edu email aliases is being delivered. WIFI@OU login still requires OUNet ID. OU IT has temporarily disabled the ability to change email aliases at accounts.ou.edu.  OU IT technicians are working to fully restore service as quickly as possible. Updates are provided at alerts.ou.edu.,2021-03-24 19:22:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OU Information Technology is currently experiencing issues with Norman users unable to login to applications with their email alias. Affected services include Canvas::: Zoom::: Microsoft Office 365::: one.ou.edu::: Exchange::: Qualtrics::: My Media::: and wireless networks.  Further updates will be posted on alerts.ou.edu.  ALERTS.OU.EDU OU IT Alerts - 9 services are experiencing problems,2021-03-24 16:15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Expand your knowledge on racial justice in America by joining best-selling author Austin Channing Brown in a virtual discussion tonight from 6-7 p.m. Brown is the author of “I’m Still Here: Black Dignity in a World Made for Whiteness:::” and she serves as this year’s DEI Keynote Speaker. Register for this event at https://link.ou.edu/brown.,2021-03-24 14:30:06,Grateful you are creating opportunities for conversations for our future generation of leaders.,Austin needs to expand her mind and take care of the problems that really hold minorities back like 75% of one race being born to single mothers .the bible has a name for mother's like that .,I'm so happy that the majority of these comments are proving why OU is trying so hard to be inclusive and highlight this woman and her book. Thank you OU for being inclusive and highlighting the diversity that makes us great but also needs to be addressed and corrected.,The world was made for people!!!!!!! No matter their color!!!!!! Just check your Bible if you have one! I am SICK to death of race issues!!! One race exists on this planet::: the HUMAN race::: full of beautifully made people.,Diversity is fine if you seek it :::but should never be shoved down your throat.,What a wonderful opportunity for education and growth!! Especially thankful to this beautiful POC for sharing her story ♥️,These are the Woke Supremacists who degrade the finest country in the world based on Lies. You love hating America::: Hating Capitalisms::: Hating the Flag for which it stands::: One Nation Under God. You Hate Free Speech and love hating your God-Given Freedom. You Hate the Family Unit::: Hate the truth of biological sex::: hate the Creator::: and Love being Victim. Those of you who push racial justice and social justice are delusional and are racist::: and sadly you don't even realize it. Critical Race Theory is a Lie! OU is a disgraced institution for pushing this nonsense. You are a laughing stock institution.,Ok so what about the BLM protesters who held white:::black:::ais ans hostage inside a bank by keeping the doors closed. Only one race is important THE HUMAN RACE.,Funny how the title of her book sounds racist,This is gross! Way to continue divisiveness OU. This is embarrassing.,OU is becoming more and more like that socialist school in Austin,I just read Austin's book a few months ago! Excited to attend!,"""... a World Made for Whiteness""? The F OU?",Race baiting aided and abetted by OU....and the author sells a few more books to enrich herself....,You will keep pushing race:::::: against the white population until you hang yourselves. We all have the right to live.,Just wondering if these facts were discussed at the other night's rally....,No thanks,Is this for real???,https:// podcast.app/ ep-critical-race -theory-e129578 884/ ?utm_source=ios& utm_medium=shar e,Meg Gregory Wadlington!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
