"Happy Thanksgiving::: Cougars!

New Brigham Young University research suggests gratitude to God — and an indebtedness to Him — is far more meaningful and impactful than simply gratitude alone.

Read more here:

THECHURCHNEWS.COM
BYU research suggests how to have a deeper::: richer gratitude this Thanksgiving",11/25/2021 16:49,I love the teachings of King Benjamin. One of my favorite verses that relates to this research is in the Book of Mormon::: Mosiah 4:21: And now::: if God::: who has created you::: on whom you are dependent for your lives and for all that ye have and are::: doth grant unto you whatsoever ye ask that is right::: in faith::: believing that ye shall receive::: O then::: how ye ought to impart of the substance that ye have one to another.,How to enrol online?,"Apartment for rent in
2 Bedroom::: 2 Bath
All Utilities included to rent…
"A group of BYU students designed a 10-day Positivity Challenge to help combat the loneliness & anxiety of COVID-19 ⬇️

Day 1: Leave sticky notes with nice messages on someone's door
Day 2: Write a gratitude note to a coworker::: mentor
Day 3: Call someone to check on them::: catch up
Day 4: Share inspiring/uplifting material on social media
Day 5: Make a meal/treat to share
Day 6: Pay for someone's meal in a drive-thru; Venmo a friend and say ""lunch is on me""
Day 7: Make kind comments on someone's social posts
Day 8: Share a funny meme or joke with someone
Day 9: Get up and move; Go on a walk and wave to people you pass or do yoga with friends over FaceTime
Day 10: Encourage others to spread positivity by sharing these ideas

DESERET.COM
The COVID-19 10-day positivity challenge",5/5/2020 15:40,does anyone where to get a BYU face covering,Kea Smith ❤️,Kiara Mercedes Trina Rush Burdge might be a cool thing to post on our page,"Great initiative...lo
ve it",Fantastic! I will share with the youth in our stake on our daily blog.,To give meals is better for the people in this crisis.,Love this!,These are GREAT ideas- thank you!! 💡,LOVE THIS SO MUCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"What happens when women are outnumbered? After years spent analyzing lab and real-life settings to determine what it takes for a woman to really be heard—to truly be perceived as competent and influential—a trio of BYU professors have found the same truth: for women::: having a seat at the table does not mean having a voice.

“Women are systematically seen as less authoritative:::” says BYU Political Science Jessica Preece. “And their influence is systematically lower. And they’re speaking less. And when they’re speaking up::: they’re not being listened to as much::: and they are being interrupted more.”

But there are changes we can make to help women speak up and be listened to more.

MAGAZINE.BYU.EDU
When Women Don’t Speak",4/30/2020 19:55,Samantha Pentz Sandstrom,One thing left out in this study though it was ever so gently touched on: it is my experience that women often make decisions or respond based on not hurting feelings::: being sensitive to the repercussion::: even when doing so conflicts with the facts. When the conclusion that 2+3=5 hurts feelings::: a woman will much more likely than man go with not hurting feelings. Yeah::: with mom's children that might be the right approach::: but outside of that setting::: do that and you lose your credibility and confidence of others and become a deficit.,Rose Elizabeth Elbert,"Loved this. The biggest takeaway for me was the end: men assume they are useful contributors regardless of what groups they are in. And that actually makes them better contributors. Step into your power ladies and don't wait for invitations. Fear of being bossy or that other b-word::: actually make you a worse team member. An epiphany.

Also I have always thought unanimous decisions were way too much work::: I need to reassess.",Feedlot,Yes. Do you think men will read this? 😜🌹,True just about everywhere.,"I remember some painful experiences as ward RS president:::when a sarcastic type brother was our HC ward rep::: and would make derogatory comments aimed at me::: as the only sister at our ward leadership meetings::: and no one in the bishopric said anything in my defense. I remember another meeting when YW and Primary presidents also attended and this brother attacked me again. The Primary president spoke right up::: and said::: Brothers are you letting him talk to her like that?"". I'm grateful now that all ward leadership meetings include all auxiliary presidents::: so no sister is by herself with only brothers.",Sometimes when we speak up we are not listened and very likely to be ignored in the church specially if we point out controversial issues ...,Reneé Schlueter Amanda Bonney Claire Goodwin Jefferson Now we know what those studies we did were for haha,"Love this article!!
My daughter graduated three years ago with her masters of accountancy from BYU. She had a guy tell her straight to her face he didn’t want her in his group.
She graduated magna cum laude in the top 1% off her class. After graduation::: while working in the same city::: he credited her with helping him make it through the program.",Afton Izu Melissa Connor 😇😇,I almost cried reading this. I’m so glad to have a real study that validates my feelings about this.,Abby::: thought you'd find this an interesting read!,Ann Robertson Groo- I found the article and I loved it. Thanks for the head's up.,So good.,"Sadly::: some of my worst experiences with this came as a graduate student in the college of Humanities at BYU. I once heard one of my male colleagues disparage some women in a graduate seminar as ""Turning it into a Relief Society Meeting."" #mansplainersEve
rywhere",Interesting read!,We don't have to be heard by everyone::: just by the people who need what we can give.,Instead of claiming that women are weak and being repressed how about produce research on effective methods of men and women working together despite differences? Oh but that would require ACTUAL RESEARCH WITH ACTUAL RESULTS::: heaven forbid our great professors produce useful things.,"I love how this paper is being paraded because it had the ""right"" conclusions. If it had said anything else it would have been tossed on the pile and forgotten. Classy BYU::: classy.",I mean its the same for men::: personality decides a lot at the table. This article said a lot about nothing. And if its the perception that women are less authoritative that we are talking about then thats mainly because an awful lot of women in business and authority tend to act like vixen and be overly difficult to work with.,Brooke McCauley Callahan,Mediocre white man: Yeah::: but here's an anecdotal story that invalidates your years of data and expertise.,Gissella Del Portillo Garcia Jessica Pérez,"Love the article. I could say that I do strive for this between my wife & I::: as well as with my own daughter. I'm definitely not perfect at it though.

I agree with the fact that our society & culture is broken. There's a need for everyone in general to make changes. For us men::: the majority will need to learn how to listen with real intent to understand::: while also learning how to genuinely appreciate::: love::: & see the positives in others. There's more::: but I don't want to write a novel::: only a short story. 😜

For Women::: it does tend to be more outgoing and fearless::: but I also don't want them to simply forsake their God given talents for charity::: compassion::: tenderness::: etc... Women are absolutely essential to listen and counsel with.",How many general conference talks are by women?,How many mission presidents are women?,The study wasn't what I was expecting given the headline but predicable in any case. I thought someone might have taken on the very difficult question of what happens to other women as a result of women not speaking up about abusive men...i.e. other women end up getting abused.,How many women are on your board of directors?,"am I the only one that sees that in church settings women don't have the priesthood so that automatically puts their ""authority"" in 2nd place?",What a terrific article! It,How? I am a bishops wife and have pleaded for training as we get none::: and no one has listened. I know many bishops wives that would love training for the couple when they are called because there are men that know how to include their wife appropriately as in not sharing confidential things but asking their opinions on church activities for example etc... There are men that exclude their wives from every single thing. If there was training::: the couple would know how to handle the calling together. I feel like I have no voice as I have tried to explain this but it has been brushed off::: like it's of no importance. When a man is called to be a bishop::: it affects his entire family for 5 years. As of now::: we are expected to figure it out with no help. The first year was very tough. I am blessed with a good husband that values my ideas::: but have heard too many sisters in my position that are hurting and I would love to see a uniform training across every stake::: so that every couple does things consistently.,No one ever listens to me. 😆,Dallin Whitaker we were just talking about this.,Interesting. But doesn’t that happen with anyone put into a group of individuals different than they are? For instance::: one man in a team of women? How about one uneducated person in a group of scholars? One pencil pushers in a group of steel workers? Etc.,According to the article I can ignore this article. Lol,Amazing article!! I see this all the time in groups at BYU and elsewhere ::: but the groups I’ve been in where I feel more comfortable (really many of my groups I’ve been a part of in the finance program surprisingly enough) participating even if I am the minority have been amazing experiences for me.,It’s the culture!,This so so true in our stake. We have great spiritual priesthood leaders. Most are Hispanic which is a good thing in our area. However::: woman play little to no role in major decisions such as boundaries changes. Women know their place. It’s been frustrating to me for decades. I’ve always supported the priesthood leaders::: but they are missing out on the nuances and wisdom of their sister leaders.,Fascinating article! Love Professor Karpowitz.,"I think the author is projecting their insecurities. I've attended a class that was filled with women. I was one of only two men in the class. I think the ""problem"" is 99% emotional. Also it isn't accurate. Women are far more expressive than men. It is men that are expected not to complain::: speak-up or agitate. For example there are 20 full-time lobbyists for breast cancer research. There are only 2 lobbyists for prostate cancer::: both are women::: both work only part time on the matter. If you actually look at the data::: men's lives are far worse than women's lives.",These are really insightful comments. I’ll read this article carefully. I’m afraid I’ll owe my wife a big apology.,I was recently trying to explain to my husband how different the talking dynamic is between Sunday school and RS. In Sunday school::: the men jump in immediately on every question and the women don’t chime in. I teach RS and I’ve noticed that the women take more time to think on the question and their reply before they answer (meanwhile the men are off to the races). When I would try to participate in Sunday school::: I would raise my hand (I’m a teacher)::: but the men just shout out::: rapid fire::: one right after another::: and then the teacher moves on to the next question. 🤷🏼‍♀️ I’d guess 90-95% of the talking was from men and id guess the numbers in the room were about 40/60 favoring the men. I did notice a difference when the Sunday school teacher was female. The men raised their hands and the teacher waited more before calling on someone. She seemed to call on women about half of the time. More women raised their hands because she gave time before calling for responses. It’s all very interesting to watch and think about.,I loved this thank you,"Yes::: I have seen this happening in meetings I've been in and it has also happened directly to me in meetings I've been in.
“Women are systematically seen as less authoritative:::”
says BYU Political Science Jessica Preece. “And their influence is systematically lower. And they’re speaking less. And when they’re speaking up::: they’re not being listened to as much::: and they are being interrupted more.”",I have definitely experienced this in BYU classrooms::: at work::: on my mission::: and at church. I am forever grateful for the male BYU professors I had who not only welcomed women’s voices::: but demanded them.,I’m grateful for the female professors I’ve had in my major! I appreciate all of my professors::: but it is so helpful to learn from their unique perspective on finding balance in life::: especially as most people in my major are female 😊,Excellent article! Some people obviously feel threatened by it...,Is too hot . Let me sleep tonight,Nathan Day,Jody Young Steurer,Kassidy Miller Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This year's #BYUGrad has certainly been unlike any other. We have been lifted and entertained::: as well as touched and inspired::: as we’ve scoured the content on the hashtag and seen the posts of our graduates.

We encourage you to take time to read the captions and be inspired by the sentiments of this very unique 2020 BYU graduating class.

SUTORI.COM
#BYUGrad 2020",4/27/2020 16:35,Abby Zlotnick Scoresby you’re in this!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Y Magazine
23 April 2020 г.::: 18:14 ·

Congratulations::: class of 2020! Though you're not here on campus::: we're still lighting up the night in celebration of you. We couldn't be prouder.

Thanks BYU Alumni::: BYU Photo::: and BYU for helping us turn up the lights at LaVell Edwards Stadium.",4/24/2020 1:38,"Congratulations
to all the 🎓 👏",Congratulations,"Congratulations
! <3 my alma mater!","Congratulations
to all the 2020 graduates::: specially to the 3 kids in our family Billy Goldsberry::: Jenny Goldsberry and Robert L Borden.",Samantha Pearse,"Congratulations
graduates!","Well:::I AM in Honduras but I would like to get a scholarship to learn more and to win a great opportunity...a
s a Drean...",Saydi Padilla is the best!! I am so sad not to be there watching her walk after all the years of hard work. 😞 👩‍🎓 😢👩‍🎓,"Congratulations
Emily!🎓",Gabriela Grahl Baptista ♥️♥️♥️,Mackenzie Quinton,Kaylynne Wallace and Carson Hinckley: Not quite the same thing as graduation but hey—it’s something! ❤️,"Congratulations
Christopher Skaggs! I am so proud of you.","Congratulations
and welcome to the alumni family McKenna!! 🎓","Congratulations
Stephen Bohn.",Way to go Journey,Nathan Winn,"Congratulations
::: Cristian Torres!🎉🎊",Congrats Miranda Marie,Congrats Macy Pingree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In a congratulatory message to the BYU Class of 2020::: President Worthen encourages graduates to look forward with optimism::: gratitude and joy::: despite the challenging times we are facing as a world community. #BYUGrad,4/23/2020 15:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Happy Earth Day!

For BYU professor George Handley::: time in nature—seeking out water in the dry of Utah—has deepened his resolve to care for the earth as part of his Christian discipleship.

“Water is beautiful::: gracious::: even holy:::” says Handley. “Water reminds us of nature's capacity to renew itself. Water washes and renews us. We cannot live without it.”",4/22/2020 16:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advice and words of encouragement to 2020 grads from those who graduated during past recessions:

➡️ ""You will get through this & come out the other end a better leader.""
➡️ ""Now is the time in your career to take risks.""
➡️ ""There are always opportunities even in the bleakest of times.""

What's your advice to the 2020 graduating class?

NEWS.BYU.EDU
Alums who graduated during past recessions share advice to new 2020 grads",4/22/2020 16:17,Put your knowledge into practice::: continue preparing every day in what you are passionate about and will become essential for your company::: you will always have good opportunities for success ❤️,Garrett James,I graduated in the midst of the Great Recession. My first job was not what I expected and was not until a few months after graduation. Look for any opportunity to get in to your field. I started as a contractor through a temp agency as a chemist (degree in chemical engineering)::: a year later turned that in to a full time hire position (using my experience as a temp chemist to get a job as a full time engineer for the same process::: but on an industrial scale instead of a lab)::: and advanced steadily from there.,The degree might get you the interview::: but your ability to solve someone's problems gets you hired.,"From those of us who faced the Great Recession:
- Find out what needs to be done and become an expert in it.
- Make yourself invaluable to those in need of your expertise. Be willing to work harder and smarter than everyone else and be the one that gets the job done.
- Be willing to go down paths you didn’t plan on if that is where the need lies. Ex: my husband graduated in engineering and took a job in state corrections because that was what was hiring. He is now the payroll manager using skills he learned in his business classes.
- Be realistic about what you can tolerate on a day-to-day basis. Being stuck in a job that makes you miserable will hurt you and impair your ability to succeed. But also seize on your strengths and be willing to put in the hard work to advance. Ex: working in a call center was NOT for me! But working in the healthcare administration field fit my skills and talents quite well.",We had 3 kids in our family graduating from BYU this year. Thanks for posting this!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"With this graduation season looking a little different this year::: we've collected our top 10 graduation speeches throughout BYU‘s history—including words of wisdom from Russell M. Nelson::: Jeffrey R. Holland::: and D. Todd Christofferson.

SPEECHES.BYU.EDU
Most-Viewed BYU Graduation Speeches of All Time",4/21/2020 17:04,Are you considering rescheduling graduation since it’s only once a year or is it just cancelled completely?,Reschedule graduation like UVU and the U did!!!,Anthony Carter,"Congratulations
to everyone graduating. For me I had no desire to go to graduation::: save time and money but I know for some it's a very special experience and I'm sorry they're missing it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We’re not saying unlimited screen time is fine for kids::: but new research is showing that kids who’ve grown up with the internet and more technology than others from previous generations are no less socially skilled.

NEWS.BYU.EDU
Is too much screen time for kids making it harder to talk in person?",4/16/2020 21:05,Yes,"The study compared 1998 to 2010::: when kids did not have such a great tablet/
smartphone/
smartv use. These last 10 years have been the cause of many people's concern. I'd like to wait for new studies that include this last decade.",I think it would be interesting to see the effects long term - how do high school and college aged people interact socially after so many years of increased screen time? My goals in parenting are long-term. If my kid isn't reading by 8 years old::: I'm not worried because science says that children who learn to read at 11 and those who learn to read at 5 show now difference in literacy skills by the time they're 12. So I don't really care that there's no difference::: socially::: between a child who is regularly exposed to screen time and one who isn't::: I want to know what science says about adults who were regularly exposed to screen time as children vs those who weren't.,I wrote a paper while at BYU about how communication via technology (whether in realtime or delayed) opens up so many social avenues for populations who can otherwise struggle in that arena::: like Autistic folks! <3,You can definitely find a study to support whatever point of view you have. lol,This presumes talking in person is desirable.,Amanda Budgett Webb,"Not surprised really. Kids have literally always had anti-social outlets they could access. All that matters is who wants to do what. A lot of people mistake someone not talking to them as being ""anti-social"" instead of what it really is...them not being comfortable with you.",I have 3 kids. Both use the same amount of screen time. Two are very social and one isn’t. The one that isn’t has adhd-they are about 3 years behind their peers social behavior. One of the two that is social also has adhd but is the Chatty Cathy type and very dominant.,"Would be interesting to see the demographics of this and extracurricular
that these same kids were exposed to—That all comes into play because I definitely know groups of children that use technology almost constant And they don’t care to interact any other way.","interesting....
not sure it matches what I see in my high school classrooms and at home each day but it's great to have more data on the topic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We celebrate Good Friday to remember Christ’s Crucifixion and Easter to commemorate His Resurrection. The Saturday between those days was “a period that represents a moment of crisis::: of anxiety and doubt::: longing and loss::: but also one of hope amid despair:::” explains English professor Matt Wickman.,4/11/2020 15:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonight we've lit the Y in recognition of and support for President Nelson’s call for today’s global fast. On this Good Friday::: we hope you’ve felt peace and fortification as we’ve united our faith amid this global pandemic.,4/11/2020 2:50,Thanks for the lighting up the Y. It looks wonderful.,It was a very peaceful and beautiful day! So thankful!,Beautiful!! 🙏,Beautiful!,I wish the Y would be lit up more often. Glad it was on::: it's beautiful. Thanks!,it is nice to see the Y lit.😍,❤,Love my university!!! ❤️ So blessed to see it right outside my window 🥰,Jacob Brownlee 😎,So great!,A beacon of light in the middle of darkness! Thank you 😊,"James 5:16::: namely ""pray one for another that ye may be healed.""",How wonderful::: I wanted something special to happen tonight and this fills my heart.,Kyle Evans,I love this!!💙🤍💙🤍,BYU lights is on Beautiful night,Beautiful! I didn’t know the Y had lights!,Thank you::: it was so reassuring to see the Y lite!😍🙏🏻🙏🏻🙏🏻,The Kaysville star is also LIT!,Jose Gomez San Martin,I feel like that is bringing back a little of the normalcy we have been praying for! We will see students back on campus again!,❤️❤️❤️❤️❤️❤️,I noticed and thank you for a nice reminder.,Reagan Ross,Seeing it out my front window right now. It was a nice surprise.,"Thank you!
I had a special feeling that day::: too.I felt that God was listening to my prayers.",Beautiful site,Does anyone know when the y is lit up? Does it get lit for away football games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“Because the COVID-19 crisis is a global event::: we are seeing large volumes of social media data about it. We’ve studied some big events in the past::: but because this is a global pandemic::: it is even more important that you have systems to sift through information to find what is really critical and trustworthy.”

- Amanda Hughes::: BYU School of Technology professor and crisis informatics expert

There's a ton of misinformation on social media during disasters & crises. Hughes offers 3 tips to sift through misinformation during the COVID-19 pandemic:

1. Check the source
2. Be skeptical
3. Dig to verify

NEWS.BYU.EDU
BYU crisis informatics expert offers three tips to avoid misinformation during COVID-19",4/8/2020 18:44,So true!,I noticed that there are a lot of unreported information. Such as the number of recovered. The information that is being delivered is fear based!,Step one: ignore the daily campaign rallies coming from the white house.,"She forgot to say::: ""Ignore the anti-Trump MSM who have done no credible reporting on this topic. Whenever information being presented seems to accuse one person for deaths::: it's probably just wrong from the beginning."" The only good thing she said is do your own research and look at multiple sources.","The problem is the public health system::: the CCD::: WHO::: FDA::: AMA - the supposed legitimate source::: is corrupt. Dr. Fauci is a product of this bureaucracy. An excellent assessment of the mess: https://
www.nytimes.com/
2020/03/20/
opinion/
coronavirus-pand
emic-social-dis
tancing.html?fb
clid=IwAR24syio
RozEMT2C_uoDm4U
m9089KlAREouzau
aIaZhPClkmCOp3s
enU-UQ",This was a great article with concise and relevant info! Thank you BYU!,"Here’s a tip::: stop citing sources that give out misinformation.
Start there.",The who was wrong! Are you kidding me?! Said no human transmission. Let me guess cnn is a good source too?! Lol!!!,"Well::: I stopped reading as soon as I saw this passage: ""For example::: The World Health Organization or local county health departments who are monitoring your local conditions are good sources.""

I'm sorry::: but the WHO is just A JOKE before and during this pandemic.",Verify the financial plans between Big Pharma and WHO just released Wikileaks if you need facts,Bryan Biry,"Paul Helms
1. Source: BYU
2. Be skeptical: Check
3. Shovel time",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“[Joseph Smith] saw with his own eyes::: but he also was enveloped in that radiating power that has been commissioned to bear witness of the Father and the Son. Without having open or remarkable visions::: we all can have the same glorious and glorifying certainty about the reality of the Father and the Son.”

Read more from legendary professor Truman Madsen on the First Vision in one of his most beloved lectures.

MAGAZINE.BYU.EDU
Truman Madsen on the First Vision",4/7/2020 16:45,"https://
www.facebook.com
/groups/
534352464165662/
?ref=share&refid
=18&__tn__=R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Last spring::: BYU sent its largest performing group ever to China for a performance and experience unlike any other. For the very first time::: the performance and a behind-the-scenes documentary will air tomorrow::: between conference sessions on BYUtv. Do not miss it.

Also::: see BYU Photo's stunning photo essay now::: documenting the BYU China Spectacular experience here:

https://byuphoto.exposure.co/chinaspectacular",4/3/2020 17:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
