"More than 700 employees and more than 600 students live in areas that were evacuated due to the recent fires in Boulder County. In all::: nearly 1:::000 structures were lost::: including the homes of dozens of CU Boulder students::: faculty and staff::: and reports of other damages are expected to rise.  Campus leaders made the difficult decision to begin the spring semester with fully remote instruction considering the fact that so many staff and faculty members are facing challenges such as managing illness::: securing housing::: working with insurance companies::: helping others in the community::: and replacing destroyed personal belongings from laptop computers to cars.  ""Starting the semester in remote status::: rather than a two-week delay::: preserves spring break::: which students have indicated is integral to mental health:::"" said Executive Vice Provost Ann Schmiesing. ""Not delaying the start of the semester also preserves Maymester::: which cannot overlap with the spring semester due to federal financial aid guidelines. Maymester is an important opportunity for many students to take courses necessary for their progress toward their degrees.""  Read more about how CU Boulder responds to impacts of devastating fires::: high winds and cold snap by clicking the link below.  COLORADO.EDU CU Boulder responds to impacts of devastating fires::: high winds and cold snap",2022-01-04 12:27:02,How do the professors teach remotely without a computer or a room to do it in? And what about the students with no home who might have had somewhere safe to go if you had opened up the residence halls and welcomed them back? This decision makes no sense.,😔😔😔😔🙏🙏🙏🙏🙏,It is so sad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buoyed by positive COVID-19 vaccine news::: Colorado business leaders are optimistic about 2021 according to the latest report from the Business Research Division at the University of Colorado’s Leeds School of Business.  Learn more about the report ⬇  COLORADO.EDU Vaccine news buoys Colorado business sentiment,2021-01-05 12:58:03,So then we should be able to have an in person graduation!!,I don’t think business owners have such a rosy outlook. Maybe the research department should have actually done some research by talking to business owners.,Yeah so optimistic - until the evil left wing public health officials come in and shut everything down again::: even with a vaccine - because *gasp* someone might get sick.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As we welcome 2021::: check out the seven self care workshops and support groups available to CU Boulder employees.  COLORADO.EDU Welcoming 2021 with Selfcare Workshops and Support Groups,2021-01-05 01:38:04,How about taking care of the students?,are you ok with your proffesor doxxing her neighbors publicalky??,read your inbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
With New Year's resolutions at the top of many people's mind and attempts to de-clutter our busy minds to make room for new::: people tap an array of different approaches. Which works best::: and how does each strategy distinctly impact the brain?  New research from the University of Colorado Boulder and the University of Texas at Austin have taken a first stab at answering that question. Click the link below to learn more about what they discovered!  COLORADO.EDU Whether it's 2020 or Baby Shark: Study offers clues on how to stop thinking about it,2021-01-04 17:55:08,uuuuh::: quit bringing it up?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchers at CU Boulder’s Renewable & Sustainable Energy Institute (RASEI) recently released a report outlining key steps the U.S. can take to drive carbon dioxide emissions to zero. Learn more at the link below ⬇  COLORADO.EDU Report outlines solutions for curbing U.S. carbon emissions,2021-01-03 16:31:07,Carbon emissions will never be zero. This renewable stuff is so unreliable::: overly expensive::: and more damaging to our environment,Great research::: well done.,No mention of nuclear power equals no worth.  https:// www.forbes.com/ sites/ michaelshellenbe rger/2018/05/ 08/ we-dont-need-sol ar-and-wind-to- save-the-climat e-and-its-a-goo d-thing-too/,Well done!👏🏻👏🏻,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sailing away from 2020. Have a happy and safe New Years Eve::: Buffs! 💛🖤  📸: Glenn Asakawa,2020-12-31 16:54:09,Happy New Year!,https:// www.blogger.com/ profile/ 1842174071296520 6778,Squawk Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In looking back on 2020::: COVID-19 stands out for many. In the face of sorrow and difficulty::: Buffs came together::: worked to protect our herd and helped curb the coronavirus through research and community resources. Prior to and during the pandemic::: there have been moments of growth::: greatness and celebration as well. Click the link below to reflect back on 2020 at CU Boulder ⬇  COLORADO.EDU Taking in 2020: Reflecting on the year at CU Boulder,2020-12-30 13:21:05,Not a good one at all::: I’ll say that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We’re looking forward to cheering on the Buffs tonight! #GoBuffs  Colorado Buffaloes December 29::: 2020 at 12:20 PM ·  Mark Johnson sat down with Rick George::: Chancellor Philip DiStefano::: and President Mark Kennedy to discuss Colorado Buffaloes Football's season and tonight’s Valero Alamo Bowl. 🏈  Don’t forget to join Forever Buffs: University of Colorado Boulder Alumni's virtual tailgate tonight at 6pm MT: bit.ly/3mxm3w9,2020-12-29 19:45:29,"I am sure you all had interesting things to say::: and I know that change often happens slowly::: but honestly::: my first reaction as I scrolled through and saw this video post::: was ""I am so tired of seeing only white male faces in conversation."" Let's keep working toward more inclusion and diversity CU.",💛🖤💛🖤 So excited for them! Go Buffs! #GoBuffs 🖤💛🖤💛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Despite the unprecedented challenges everyone has faced in 2020::: CU Boulder researchers continued to deliver findings that will improve the lives of people across the globe—or simply dazzle us with new insights into the natural world. Here are some of our top picks for the discoveries that defined our year in research ➡ https://bit.ly/2WPTorQ,2020-12-29 14:38:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forever Buffs: University of Colorado Boulder Alumni is hosting the official virtual tailgate for the #ValeroAlamoBowl (Dec. 29).  Show your #GoBuffs spirit safely from home and join on Zoom or Facebook Live for trivia::: prizes::: appearances from former CU football players and more: http://bit.ly/3mxm3w9  Forever Buffs: University of Colorado Boulder Alumni December 20::: 2020 at 6:51 PM ·  The Buffs are going BOWLING! 🎳  🏟 Valero Alamo Bowl 🏈 vs Texas 🕗 Dec. 29 at 7 p.m. MT 📺 ESPN 📍 Alamodome  💻 Join our virtual tailgate at 6:00 p.m. MT for trivia::: prizes::: appearances from former CU football players and more: bit.ly/3mxm3w9,2020-12-28 18:30:46,Go Buffs!!,Go Buffs! 👍🏈,Sko buffs!! 💛🖤🦬🖤💛,Nice✌✌✌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It’s no secret that some days::: all we want is to curl up in an armchair in front of a fireplace (real or virtual) with a fleece blanket and a mug of hot cocoa to indulge in several hours of bingeable media dreamscapes. We hope you’ll find company in an ebook exploring fictional universes::: a soundtrack that will have you imagining alternate realities or paying a visit to the small town of Schitt’s Creek. Here we offer escapist winter media recommendations::: curated by the libraries::: for you. ⬇⬇⬇  COLORADO.EDU Escape from 2020 with our winter media recommendations,2020-12-27 17:08:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Join us in congratulating Margaret Murnane and Henry Kapteyn for being named fellows of the National Academy of Inventors!  They are among 175 inventors to be named 2020 National Academy of Inventors. Murnane and Kapteyn are co-inventors on 17 U.S. patents and have published more than 250 peer-reviewed journal articles.  COLORADO.EDU CU Boulder physicists honored by National Academy of Inventors,2020-12-24 19:17:05,You’ll should drop your cash tag I’m giving the first 20 people $500 each 🥰🥰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
For young people::: 2020 has certainly been a difficult and uncertain year::: said Nathan Roura::: a senior at CU Boulder who has worked with Public Achievement for more than two years. But there’s also been another side to the pandemic: He’s seen young people become more engaged than ever in the issues facing their communities.  COLORADO.EDU Young people make their voices heard online amid pandemic,2020-12-24 12:43:02,NEVER FORGET: Professor Philip Fernbach implored his students to write-in the late Gerald Ford for President ..,This is exactly what happened when I started www.toomuchtuit ioncu.com because CU is ripping off their students.,Way to go::: Nathan!!!,Get Brand New iPHONE 12!! just click on http://bit.ly/ 3aBoziy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Even though we are not gathering in person::: you can still enjoy a CU Presents performance from the comfort of your home.  Stream this performance from Dec. 4 through Jan. 4 with more information on how at the link below.  CUPRESENTS.ORG Holiday Festival 2020 - CU Presents,2020-12-24 03:33:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remembering that it’s possible to love someone and disagree with them can be helpful when having a tough conversation.  Here are a few tips to help you get through and make the most of tough conversations you may be having over break.  COLORADO.EDU How to make the most of a tough conversation,2020-12-23 16:09:07,No disagreements here... We all agree that the kids should go back to the dorms ASAP !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As providers of direct patient care::: Wardenburg medical staff members were among Boulder County’s phase 1A recipients for the COVID-19 vaccine. Planning and coordination is underway for when vaccines become available to the broader campus community. Read more at the link below:  COLORADO.EDU COVID-19 campus updates: Dec. 17 edition,2020-12-22 23:23:38,No thanks.,Pass!!,Based on the comments here::: a vaccine to combat idiocy would be more helpful.,Because patients are overwhelming hospitals preventing good care for everyone. And 300:::000 have died.,Greg Cooper::: was Sabrina one of the lucky ones?,I am older and will refuse the vaccine.,God bless all those poor souls that died because of the self aggrandisement of the conspirators that think Covid isn’t real. Stay safe people,Just in time for the new strain to come out... you don't need a vaccine for something thats 99% survivable 😂😂,ITT: Trumpers try to convince us science isn't real.,Why is it needed with a 99.97% recovery rate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CU Boulder has played a key role in bringing quantum technologies to the world and developing 21st-century technology::: from smartphones to weather forecasting. And now thanks to Albert::: students can now access and study quantum from wherever they are. Learn more ⬇  COLORADO.EDU Creating quantum pioneers,2020-12-22 18:13:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winter is here in Colorado which means people are spending more time indoors and may be debating if and how they should travel for the holidays. With COVID-19 cases on the rise nationally::: it is more important than ever to reduce one’s risk of contracting or spreading the virus.  CU Boulder Today spoke with Dr. Shelly Miller::: professor of mechanical engineering and expert in indoor air quality::: about the ways we can all help reduce our risk and keep our communities safe this winter season.  Read her interview and learn more: https://bit.ly/3h9WErs,2020-12-21 23:08:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Learning from Dr. Shelly Miller's CU’s Performing Arts Aerosol Study::: CU Boulder College of Music Forever Buff Maddie Levinson sews horn bell covers to safely keep the music playing.  Learn more: https://bit.ly/38mfUy4,2020-12-21 18:38:50,Impressive!,Too bad colleges didn’t stand up to the Pac-12 for their Marching Bands. Big disappointment. They could have distanced around 3/4 of the stadium safely. 😤,Why would it need a mask? To use safely? I've played French horn its not dangerous.,Jessica::: does your horn need a mask? 😷😃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buffs are bowl bound! 💛🦬🖤  Colorado Buffaloes Football is at Alamodome. December 20::: 2020 at 1:21 PM · San Antonio::: TX ·  Let’s Go Bowling 🎳  🆚 Texas 🗓 Dec. 29 🕖 7pm MT 📺 ESPN 📝 http://buffs.me/2J7hB9X,2020-12-20 21:16:09,Chad Kimbell !,Dominic Wilkerson OH SNAP,Guess that’s one way to make a bowl game. Only play 5 games.,Go Buffalos,Veronica Flores Granato My classroom college vs your classroom college::: We should watch together! Go CU!,Jack DiSanto,Sko Buffs!,Awesome!!!,The first college football game I ever went to was CU vs UT::: in the fall of 1993. I’ve since transferred from CU back to California::: graduated::: and moved to Austin. (1997) I’ve been waiting for these two to play each other again since CU left the Big 12!,🤘,🏈🏈🏈,70 to 3 in the last battle,Congratulations,Go Buffs!!,Heather Moody Wilkerson,Dallas West,Sorry Marc. But Hook Em Horns. ...I do have you ticket if you want to go.,Let's go BUFFS,Payton Campbell 👀,Brian!?! Let's go Buffs :),Robert Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To our essential workers and community::: thank you for being a bright light within our Buff family.  www.colorado.edu,2020-12-19 17:38:50,I graduated in 1994...I am a paramedic,Greetings spelled wrong.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Whether you graduated this year or 50 years ago::: showcase your Forever Buff pride with our newest profile frame options.  Try this one or search ""CU Boulder"" in the profile frame studio to find a dozen ways to show your Buff pride on Facebook 💛🖤",2020-12-18 20:00:17,Works great. Merry Christmas to all Buffs.,Forever a Buff!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The sheer amount of customer data being produced every minute poses a challenge for digital marketing firms. In turn::: consumers are bombarded with advertising that misses the mark. Unfortunately::: traditional computers have difficulty analyzing this enormous amount of information and translating the data into actionable marketing efforts.  Leeds Assistant Professor of Marketing Rico Bumbaca partnered with research colleagues from around the country to create a new algorithm designed to scale extraordinarily large data sets and generate highly accurate projections of customers’ wants and desires.  Learn more at the link below!  COLORADO.EDU Making Better Use of Big Data in Marketing,2020-12-18 13:21:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Almost every area in the world::: including Colorado’s Rocky Mountains::: has been affected in the past 200 years by increased acidic nutrients::: like nitrogen::: contained in rain and snow.  However::: a long-term trend of ecological improvement is appearing in the mountains west of Boulder. Researchers from CU Boulder have found that Niwot Ridge—a high alpine area of the Rocky Mountains::: east of the Continental Divide—is slowly recovering from increased acidity caused by vehicle emissions in Colorado’s Front Range.  Learn more ⬇  COLORADO.EDU Colorado mountains bouncing back from ‘acid rain’ impacts,2020-12-18 02:34:02,"How does the westerly winds in Boulder cause improvement west of Boulder? Perhaps you should look at the ""rebound"" that good old Mother Earth goes through.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjusting to life after high school looks different for each student. That's where the Denver Scholarship Foundation (DSF) comes in for students from the Denver metro area. DSF has a lofty goal: to provide tools::: knowledge and financial resources necessary for education after high school to students like first-time freshman Jocelyn Gonzalez.  Follow how Jocelyn::: an architectural engineering major and DSF Scholarship award winner::: navigated her first semester at CU Boulder at the link below!  9NEWS.COM 'It's really hard to keep myself in that mentality of school:' A look at some of the challenges first-generation students face,2020-12-17 22:08:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We’re advancing two resolutions before the CU Board of Regents in February proposing the renaming of two campus buildings in recognition of the academic contributions of three individuals who embody inclusive excellence.  Pending regent review and approval::: the campus intends to rename the Education Building the Lucile Berkeley Buchanan Building in recognition of a pioneering Colorado educator and the first African American woman to graduate from CU Boulder.  Also pending regent review and approval::: the campus intends to rename Temporary Building 1 the Albert and Vera Ramírez at Temporary Building 1 in recognition of Professor Emeritus Albert Ramírez and his late wife::: Vera::: for their academic and community engagement achievements.  Read more at the link below:  COLORADO.EDU CU Boulder to advance resolutions to rename 2 buildings to honor Lucile Berkeley Buchanan; Albert and Vera Ramírez,2020-12-17 19:03:37,You go CU::: keep at it::: make the inclusivity changes substantive across the campus programs as well as renaming buildings::: and make us Buffs proud.,Love it!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
According to the latest Colorado Business Economic Outlook (CBEO)::: the most comprehensive annual outlook on the Colorado economy::: Colorado will gain jobs in 2021::: but it will not be able to make up for the economic losses brought by the global COVID-19 pandemic.  Learn more about the latest research from the Leeds School of Business at the University of Colorado Boulder at the link below.  COLORADO.EDU Colorado economy to gain jobs in 2021::: but fall short of full recovery,2020-12-17 00:09:04,It's still gonna suck::: just not QUITE as bad. Really.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fleet of commercial vessels that are already scattered across the ocean may soon be part of a tsunami early warning system helping protect coastal areas in the Pacific Northwest.  Learn more about this new research from the Cooperative Institute for Research in Environmental Sciences (CIRES) at CU Boulder at the link below.  COLORADO.EDU How commercial vessels could become tsunami early-warning systems,2020-12-16 12:59:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Join us in congratulating anthropologist J. Terrence McCabe and physicist Konrad Lehnert recognized for being named fellows of the American Association for the Advancement of Science (AAAS)!  Learn more about both of them and their research at the link below!  COLORADO.EDU Two CU Boulder scientists named AAAS fellows,2020-12-15 20:07:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Despite the challenges presented during a global pandemic::: we have some outstanding fall 2020 grads! From stories about a competitive ice skater studying information science::: to double music majors::: to engineering innovations::: and everything in between::: we're proud to welcome all new grads into the Forever Buffs family. Click the link below to learn more about them 💛🖤  COLORADO.EDU Outstanding Fall 2020 Grads | University of Colorado Boulder,2020-12-15 13:17:02,"Just say ""We have some outstanding fall 2020 grads!"" and get on with the story. Don't make darn near everything about covid first.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
