"A group of Boston College Connell School of Nursing students is conducting health and wellness clinics and visiting the homebound in Aroostook County::: Maine::: an under-resourced region near the Canadian border.

Read more in The Boston Pilot ➡️ https://bit.ly/32NCWLX",2021-04-25 14:07:02,Good job nurses!!,Erin McMahon great job!!,👏,Thank you,Good work👏,Nina Kluskiewicz!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“There’s just so much magic in magazines.” - Sally Holmes '09::: Editor-in-Chief of Marie Claire

Read more about the English major in Boston College Magazine ⬇️

BC.EDU
The Editor",2021-04-24 13:47:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cate Cheevers '23 and Ansel-Ikaei Kufta '24::: this year's BC Strong Scholarship recipients - along with past winners - were celebrated at a virtual event hosted by Boston Marathon bombing survivors Patrick Downes ’05::: his wife Jessica Kensky::: and the scholarship committee.

BC.EDU
Boston College Strong Scholarship winners and supporters gather",2021-04-23 12:44:03,This is so great!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Books are frequently adapted into film::: but Political Science Professor Peter Krause’s 2020 co-edited volume::: ""Stories from the Field: A Guide to Navigating Fieldwork in Political Science:::"" has been converted into a different medium: a companion podcast.

BC.EDU
Stories from the field",2021-04-22 12:52:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daniela Vazquez Loriga '22 is the 2021 Saint Oscar Romero Scholarship winner. She is a Cuban-American::: first-generation college student and McNair Scholar who aspires to a career in international law.

BC.EDU
""Change begins with one person""",2021-04-21 12:42:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Physics Professor Brian Zhou has received a National Science Foundation (NSF) CAREER Award::: which supports junior faculty in the sciences.

The grant will support the project “Imaging Light-Matter Interactions in Quantum Materials with Nanoscale Quantum Sensors.”

BC.EDU
BC physicist receives NSF CAREER Award",2021-04-20 12:41:01,"Congratulations
::: Professor Zhou!","Congratulations
but was there a separate grant for coming up with that title?","Congratulations
!","Congratulations
!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morrissey College of Arts and Sciences students Max German and Jenna Mu have been named 2021 Truman Scholars by the Harry S. Truman Scholarship Foundation. The prestigious national awards support undergraduates who are committed to public service leadership.

BC.EDU
Two Boston College students named Truman Scholars",2021-04-19 12:41:02,"Congratulations
from a double Eagle in Puerto Rico.","Congratulations
'81","Congratulations
!","Congratulations
to Max & Jenna!","Impressive! Congratulations
!!",Well deserved!,"Congratulations
!!!",Three cheers for both of them!!!,Awesome! Congrats!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Retired Professor of Sociology Lynda Lytle Holmstrom::: a pioneering researcher in rape counseling and trauma whose interests also extended to other compelling social issues::: passed away at age 81.

BC.EDU
In Memoriam: Lynda Lytle Holmstrom",2021-04-18 13:11:02,She was an amazing teacher! She motivated me to go into the Criminal Justice field. She was an inspiration to all!,"Deepest condolences and prayers for the entire family...RIP...
.Ph.D '77",As a brand new sociology major in the late 80’s Lynda made a lasting impression on me that is carried over to today in how I approach many of my business challenges in ensuring society has clinical trials to participate in. Thanks Lynda for all you have done for society and BC.,Rest in Peace,Kathleen K. Brodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As the Campus School at Boston College marks a half-century::: it also celebrates the education of some 2:::500 special needs students::: ground-breaking adaptive technology to support its curriculum::: and the establishment of a thriving undergraduate volunteer program::: among other hallmarks now documented in a new commemorative book.

BC.EDU
Book traces 50-year history of the Campus School at Boston College",2021-04-17 12:53:01,I had the privilege of doing some of my graduate school training at the Campus School. It widened my perspective and led me on a career path with disabled children and adults that I’ve never regretted.,I worked at The Campus School my Senior Year at Boston College. One of the best experiences I had during my time there. It has stayed with me always.,I absolutely loved my freshmen year experience at the Campus School. I reference my experience often with preservice teachers.,Loved my work @ Campus School !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Why did you choose Boston College?

--
Video created by John Walsh '17
Office of University Communications",2021-04-16 16:33:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New books from Richard Kearney of Philosophy Department Boston College highlight the importance of the sense of touch—restricted by both the digital age and the pandemic—and the need to engage in narrative exchanges with others.

BC.EDU
BC Philosophy Professor Has Written Books on Touch and Hospitality",2021-04-16 12:41:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A Boston College Magazine Feature: A shocking number of people in this country are wrongly convicted of serious crimes and are sent away for life. The Boston College Innocence Program has helped to win the release of four of them in just the past two years.

BC.EDU
Freedom Fighters",2021-04-15 12:44:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boston College’s youngest alumni - the Class of 2020 - navigate virtual interviews::: remote offices::: and PPE requirements in pursuit of professional purpose.

BC.EDU
Starting a career during COVID",2021-04-14 17:32:00,Covergirl Molly Cahill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boston College Athletics has entered a historic::: 10-year agreement with Boston-based New Balance to become the Official Footwear and Apparel Provider for the Eagles.

BCEAGLES.COM
Boston College Athletics Announces 10-Year Agreement with New Balance - Boston College Athletics",2021-04-14 13:02:00,Awesome. Where can we buy the BC colored shoes?,Awesome love it. Go B.C. Eagles.,Hmmm. We in Maine think of NB as a Maine company! Glad to see this,Go Eagles!!❤️🦅,Love it 😎❤👍! Go Eagles!,Look how trendy I am- already rocking these before this announcement 😂,Will NB be making BC sweatshirts?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In a letter to the BC Community::: University President William P. Leahy::: S.J.::: has announced that Commencement will take place on May 24 in Alumni Stadium.

Because of COVID-19 health and capacity regulations::: attendance::: unfortunately::: will be limited to graduates::: senior administrators::: honorary degree recipients::: and other select members of the community. All Commencement events will be livestreamed.

READ: http://on.bc.edu/BCCommencement21",2021-04-13 16:16:09,"All of us recognize the disappointment among parents and loved ones over not being able to attend Commencement in-person. We had held our Commencement announcement in the hope of securing a different outcome::: but with COVID-19 cases continuing to rise in Boston and across the Commonwealth of Massachusetts::: the City of Boston issued its “Advisory Regarding In-Person Commencement and Graduation” on April 6::: which states: “Commencements or graduations held outdoors in venues with a capacity of greater than 5:::000 are limited to 12% of total capacity.” Given our staging needs and social distancing requirements::: Boston College can accommodate less than 5:::000 individuals in Alumni Stadium::: with 4:::500 of that total reserved for students eligible to receive their degrees. That limits the remaining capacity to senior administrators:::
deans::: honorary degree recipients::: faculty marshals::: and medical and security personnel.

Locally::: Harvard University and MIT have announced that they are hosting virtual Graduation ceremonies this year. Boston University is also hosting Commencement for graduates only. Northeastern University has proposed allowing one guest per graduate::: but it has not received City approval.

We ask you for your understanding as we prepare for Commencement on May 24::: and invite families to view the livestreamed ceremonies at: http://
on.bc.edu/
Commencement2021",It would have been nice to select a second date to allow class of 2020 the same privilege. Other universities are doing this. 😞,This is so very disappointing for families. With an outdoor stadium there should be a safe way to have smaller socially distanced ceremonies.,This is an outrage. BC has plenty of space to accommodate parents. As an alum and a parent of two BC students I am disgusted. This is an epic failure. Do better BC,"I hope EVERY senior parent (minimally) and every BC parent calls and complains about this. There is no way there isn’t a better solution that’s viable for parents to attend. This is a private university filled with smart administrators and smart professors::: can’t they do better?!! I have a sophomore but I’ll be calling to voice my disappointment.
Who do we call?? And email??",Newton campus::: Chestnut Hill Campus::: Brighton Campus::: Weston and Dover Retreats::: How were you not able to pull this off for our seniors?? Also::: waiting so long to share this news is unacceptable. Please start working on a plan “B”,This so unacceptable. This was your turn Boston college to do something amazing for your students and you failed. You have been open for business all year!,Boston college - think it over! You can make this happen. Other universities are! Tremendous disappointment and sadness.,Totally and utterly unacceptable - this is the easy way out - a way to save $$ to not have to go through the expense of whatever logistics there are to pull off an in person with guests graduation ceremony - I was totally thinking they had waited because they were putting together a plan that would include parents - the reasoning and numbers are not on their side and this is just hiding behind the pandemic now - BC expects so much from their students but is failing them miserably on this expected so much better,Harvard completely canceled their graduation. The whole graduation will be virtual. Most schools are doing the same as BC. I think they worked so hard to keep our kids safe this year and I am sure the kids will be grateful to be together.,They will understand the disappointment of the class of 2020 and 2021 when alumni donations drop.,I’m so disappointed with this decision. The governor is allowing 12% capacity at Red Sox games but parents::: who are mostly vaccinated::: aren’t allowed to watch their student graduate from college.,"I encourage every upset parent to call the President's Office at BC (617)552-3250 to express their frustration at this decision. We did not sacrifice financially for years to send our daughter to Boston College only to watch her graduate over a computer screen. Require a vaccine card for admittance::: socially distance within the stadium::: require masks.....figur
e it out! There has to be a way to make this happen!","Boston college this is so disappointing !!!! you’ve been open all year long. BC we know you can work something out for parents to be part of this meaningful event !!! It is just Unacceptable!!!
! You have an outdoor stadium and if every parent gets vaccinated we can make it happen.",This is completely unacceptable! Boston College has done amazing job keeping the school open all through the year making it possible for your students to have their last year on campus. Please complete this experience and let us PARENTS be part of their grande finale!,Enough of the delay tactics BC! You waited this long to announce commencement plans so when the backlash from parents came you could say “it’s too late now”. Stop stalling and start working on Plan B. Divide the senior class into as many smaller groups as it takes to allow parents to attend their child’s commencement. No more excuses!!!!!,This is very disappointing. They have a large stadium where they could certainly have a socially distant graduation. Other colleges in MA are having graduation with limited guests. It can be done safely and within the current COVID restrictions in MA. They are choosing not to!👎,Alumni Stadium has a capacity of 44:::500. BC is unable to figure how to seat the approximately 2000 graduates and 6000 or so parents. Come on BC::: we expect better from you. Let’s figure out how to honor the students and allow proud parents to be there live. We’ve all worked so hard to get through this::: especially the graduates.,"As a parent of a ‘21 graduate::: this is extremely disappointing. A HUGE failure of the administration.
Others have found a way. BC should be able to as well.",Extremely disappointing to hear parents cannot attend the ceremony. Should be able to social distance in the outdoor stadium.,So next month I will be celebrating 35 years since my BC graduation so I am reacting to this news as a proud alum. I am also reacting as a college professor when I say that BC needs to find a way to include parents in this important milestone. I will be watching,Why not do this by school and stagger the graduation ceremony. The stadium is big enough to handle immediate family members and account for social distancing.,As an alumni and parent of a 2020 grad::: I am extremely disappointed in Boston College. 2020 had absolutely NO celebration! Not even a virtual recognition. For a school supposedly steeped in tradition::: they really missed the mark.,I agree with every comment here. Can we petition the College to allow at least 2 guests per graduate? BC has done a great job this academic year keeping the students on campus so why stop now?,This is very disappointing! My husband and I have been looking forward to this day for years as were other parents as well. We are both vaccinated and would have been happy to sit outdoors in masks. You could have limited attendance to parents at least. So you took the easy way out! Even northeastern is allowing one parent in and they have so many more students. Sending our child to BC has been a huge financial sacrifice for us as well. It would have been nice watching our 4.0 student who has worked SO hard walk across the stage in person.,Extremely disappointing especially since this is my only child. I think over the course of a whole year BC could have figured out a way to hold graduation with the parents there. Many schools like UNC Chapel Hill are holding several different graduations to accommodate the parents::: why wasn’t this considered especially since you had a year to come up with a plan?,"So disappointing! As a parent part of the joy of graduation is seeing your child in their element…sharing
the joy with their friends::: interactions with their professors and peers::: the shared excitement with other parents. Instead we will fly 1:::600 miles to move our daughter out of her dorm and hope we have a good internet connection in our hotel room so we can watch it on our laptops. Sad!",I would like to see BC address all of these concerns. Father Lahey?,"Very disappointing-i
f Northeastern can do it::: BC should be able to",My disappointment in not seeing my son graduate will be lessened if you give the seniors their senior week! Do not take that away too!!,This is just over the top::: unnecessary and defies all common sense. With alumni stadium + vaccines you would think that educated minds could come up with a completely safe option. Instead::: BC chose to not even try. My BC ‘21 graduate son is vaccinated::: I am vaccinated and my husband is vaccinated. This decision is the complete opposite of logic.,They easily could have set this up by school across a few days to keep social distancing.,Practice what you preach::: BC. Ever to Excel. This is not excelling. This is failure. Easy way out.,"I’m just going to repeat it to increase the chance someone sees it: any plans for the class of 2020 who went home abruptly in March and got nothing more than a diploma and single toasting glass by mail? I really hope you don’t plan on posting video of any graduation-rela
ted activities with commentary about the great traditions of graduation. Would be exceptionally tone-deaf.",Any update on Commencement for class of 2020?,It would be nice if BC set up outdoor viewing areas throughout campus so that parents have the chance to see their students in person in cap and gown and also so they don’t have to watch the ceremony from their hotel rooms.,This is an asinine decision. This is coming::: by the way::: from the same university that is currently aggressively advertising its football season ticket packages for the 2021 season (whose first game is scheduled for just a little over 3 months after commencement)::: and thus is theoretically planning for 44:::500 people to be in the stadium quite soon::: yet they can’t accommodate 5:::000 to 10:::000 socially distanced attendees for commencement? How hypocritical can you get?,I bet if graduation was a money maker like football was they would find a way to allow guests.,Well done BC. There are so many ways you could have made it possible for family members to attend. Limit number of guests. Have guests provide Covid vaccine card. Spread it out over a couple days. Must present negative Covid test. You obviously took the easy way out. Ive become less and less impressed with this school,After a year of not caring enough about protocols now you care? It feels empty walking without my family there to see. I’m the biggest proponent of COVID safety but there must be a way seeing that everyone else figured it out. Also disappointed this is coming so late and still nothing on move out or senior week. This impacts post grad jobs and family travel::: especially seeing that graduation is almost a week later than past years. I’m so sick of admin not caring.,"If it's any consolation::: I was Class of '87 and barely remember any of my commencement because::: well::: 9 am Mimosas.....loa
ds of really crooked mortar boards that morning....😏 It is disappointing but keep focusing on the accomplishments
::: not the pagentry. Congrats::: Classes of '20 and '21! It's a great time to be alive.",Incredibly disappointing that BC could not figure out a way. Graduation is for the students and their parents. BC did you even TRY to figure out a solution with smaller ceremonies by school ?!! You ask so much of the students and nothing in return for their hard work. Please try to do better for the students and the parents !!,Just read this Alice. Agree. They should drop the Sr Administrators and Honorary Degree recipients and allow parents. Spread out the ceremonies over a few days or weekends. Let everyone be involved.,As a parent of a ‘21 graduate::: I am incredibly disappointed in BC. I agree with other posts::: BC could have found a way to do this!,My gosh high schools are figuring out how to do this::: even last year! With that stadium seems like a little planning it could have worked!,While disappointing to say the least at least the Class of ‘21 has a graduation. Class of ‘20 got nothing at all,Sad and disappointing. Especially since it’s an outdoor ceremony.,Ridiculous. I would venture the vast majority of attendees would be vaccinated::: and if distanced::: in an outdoor stadium::: would pose very little risk.,What about the Class of 2020? The university has basically ghosted us.,What about class of 2020?,Can class of 2020 ever have a graduation? 😢,Extremely disappointing. There are many models for complying to regulations. Be creative.,The 12% guideline when applied to vaccinated people doesn’t make any sense but realize that this is not the college’s decision. That said::: getting more creative::: splitting ceremonies::: or perhaps making marshalls and other college faculty virtual would create space. The measure of success shouldn’t be what Harvard is doing but instead is an opportunity to demonstrate BC’s creativity and flexibility to go above and beyond. There is still time to make better decisions.,Does this include the Graduate degree programs as well?,Cmon Boston College - if UMass is reversing course - you can do the same! Not even close to same number of graduates!,"A point of View from a BC Senior

Boston College undergrads: 9:::370
Seniors Approx: 2:::300
Parents Approx: 4:::600
Total Approx: 6:::900
Northeastern undergrads: 14:::202
Seniors Approx: 3:::550
Parents(1 per) Approx: 3:::550
Total Approx: 7:::100
Alumni Stadium Capacity: 44:::000
Fenway Park Capacity: 37:::500

How is it possible Boston College cannot have guests at a LARGER stadium on campus than Fenway::: where Northeastern is hosting commencement WITH guests. With two guests per graduate::: BC still has less people in a larger stadium than Northeastern will have at their commencement ceremony. Graduation is not just for the students but for our families who have sacrificed to get us here. Boston College administration has failed us once again::: showing their lack of care for their students and community. Do better.",Ok BC::: looks like the Governor just lifted all the restrictions that prevented BC from extending an invite to guests. Now that the barriers have been lifted::: will guests be invited?,Where is the common sense?,So sorry. They really should have been able to figure out a better option.,Mass state is now allowing 25percent capacity outdoors! Will they now allow parents to attend graduation?,Come on BC - you are allowing family members to attend the football game this Saturday!! Parents need to be allowed to see their children graduate!,If I were applying to schools::: I would now factor in the jurisdiction in which the school is located. Seems like Massachusetts / Boston will have some level of Covid shutdowns for the foreseeable future. It's a shame for the students and parents!,Disappointing to all the parents . How awful::: another disappointment .,At least there IS in person commencement. My daughter is a 2020 Fordham graduate and it was entirely zoom. I understand the deep disappointment.,"This is the email I sent to BC Leadership.

Dear Father Leahy::: Dr. Quigley::: Commencement Committee Members and Deans:::

As you are aware::: Governor Baker and the City of Boston have relaxed their stadium capacity requirements to allow for 25% attendance effective May 10th::: 2021. With this news::: our petition has gathered in strength with almost 2600 signatures to date. This is just over a 25% increase since my first email to you on Friday. I invite you to read the comments provided by parents and students requesting a change to allow for in person attendance. http://chng.it/
8bZ99XNY

Given capacity limitation was the reason BC gave for not allowing in person attendance::: the relaxation of this restriction has been received with great enthusiasm and provides Boston College the flexibility of changing their very restrictive Commencement plans to allow for parents and guests to attend.

I recognize that some roadblocks may still exist and I would like to provide some thoughts around overcoming these roadblocks and doing what is right for the students and parents.

Time crunch-with just under a month until Commencement how can you effectively plan?
Solution: I am confident there are multiple large event coordinators in Boston that would welcome the opportunity to assist BC with this undertaking.
Parents and students recognize that time is short and we understand that the planning may not be perfect but to be allowed to share in this joyous event with our children is more important than a perfectly executed plan.

Still do not have capacity with 4500 students and honored guests scheduled:
With a stadium that seats 44:::000::: 25% capacity is 11:::000.
You can hold two sessions-Underg
rads in the morning and Graduates in the afternoon.
This will allow 2 guests per student and allow for social distancing.
It will allow time between sessions to do the necessary cleaning.
Reduce the number of honored guests and facility scheduled to attend.
Isn’t it more important to have the parents and guests in attendance?
It will demonstrate BC’s commitment to their students and parents!

Short time for notification to parents:
This is not an issue as most parents are planning on being on campus to move their children out on the 24th.
Remote learners still have time to make travel plans and get vaccinated::: if they have not already done so.

On behalf of the almost 2600 parents and students who have signed the petition::: I ask that Boston College do what is right for the students and parents. There are no excuses left not to.

Sincerely:::

Christine Swanson","Hi Laura! Can't believe Stephen is graduating this year! Congratulations
!! How can parents not have priority over the ""select members of the community"" ???? I don't blame you for feeling so disappointed!",Wow. Hard to believe a school like BC couldn’t find a solution. Sad sad sad,I won't go into how disappointed we are in the decision as others have expressed it for me. But::: other than the letter notifying me that parents cannot attend graduation::: I have received nothing about it. And::: I have gone to the commencement page which has very little detail. Specifically::: I would like to order graduation announcements for my family. I cannot find any in the school store. Can someone tell me where I can order these with the official BC crest? TIA,"Thought I would share my most recent email to Jack Dunn and BC Leadership. To date::: I have not received a single reply to any of my communications.
The silence is deafening.

Dear Mr. Dunn:::

I was thrilled to learn::: from Jennifer Eagan::: that Boston College has submitted a plan to the City of Boston to allow for the 25% capacity in Alumni Stadium with the intent of allowing up to 2 guests per graduate. This news has been shared and is being well received.

Given the approximately 4500 attendees between undergraduate and graduate students::: it would lead me to believe that BC is considering holding two sessions thereby allowing each graduate the opportunity to have at least 2 guests in attendance.

This is the solution I and the almost 3200 hundred supporters of my petition believe is the correct outcome based on the relaxing of the capacity and the three weeks available to make the necessary changes. Allowing only one guest may seem like a compromise but in all honesty it will put additional stress on the student having to choose which parent should attend. I am sure you agree that these students have had enough stress and strain this year and we should not burden them with more.

While I recognize Northeastern University is only allowing one guest::: their graduation is this weekend and prior to the May 10th change. However::: I will mention that they are holding separate ceremonies for their graduate and undergraduate students to allow for guests.

Mr. Dunn::: I appreciate that Boston College is taking the necessary steps to do what is right for these students and parents. These past 15 months have been less than ideal for all of us and these seniors have truly missed out on so many wonderful opportunities afforded to prior BC students. To celebrate with their families is a way to bring joy back to what has been a less than joyous year.

While my emails have focused on the Alumni Stadium capacity situation::: I would be remiss if I did not mention the individual college diploma ceremonies. It is my understanding that past Commencements started in Alumni with speakers::: then the students go to their respective colleges for the formal handing out of the diplomas.

If past practice is to be followed this year then then the updated guidelines do not have a capacity restriction for events held under a tent as long as social distancing is followed and the tent is open at least 50%. This is wonderful news for parents to attend the individual diploma ceremonies and to share in the joy of seeing their child walk across the stage and be handed their hard earned Boston College diplomas.

Mr. Dunn::: I look forward to learning more about the changes being made to Commencement to allow parents and their children to celebrate together. And::: I am confident that the BC leadership team will do what is right.

Sincerely:::

Christine Swanson",We need to flood the news station that did the story and ask them to revisit the report with BC asking them why they haven’t stepped up and made arrangements now that they have no excuse with the percent of people allowed at the stadium. I have called and I have emailed,As an alum & parent::: not only is it incredibly disappointing that I can't watch my daughter graduate in person but with the late notification of the decision::: I would have thought there would have been more conveyed about the depth of their efforts to try different configurations to make it happen and why it just couldn't. Once again::: Notre Dame beats us - they're allowing 2 guests. Yes it's Indiana::: but how about USC? They're doing multiple days. So many options & ideas just even on this post. Separate graduate school commencement from undergrad::: limit faculty to dept. heads::: do multiple days and/or multiple sections::: etc. I'm grateful there IS a graduation - my heart broke for the class of 2020. I remember my BC graduation like it was yesterday. I certainly hope cost was not a factor at all since no doubt this will have a long term fundraising impact...I join with so many on this post with my immense disappointment and sadness in how BC has handled this::: especially when I've been impressed with most of their efforts this past crazy year.,"Stanford just changed their plans and are now allowing 2 guests. This is the same for Fordham.
BC::: please change the plans.",Class of 2020????? Why didn’t you tell us when the graduation ceremonies will be for the class of 2020?,Not sure what the point is if nobody can be there. Most graduates would be fine if you mailed them their diplomas. Walking is for family.,Hello 2021 grad parents. It sadly doesn’t seem like BC is making any changes to their graduation plans. So how will this logistically work? Do we sit in a hotel and watch the graduation? Throw a tailgate on campus with one another? Will BC allow us on campus to take pictures? Anyone have ideas of how we can make this work since BC has kicked us to the curb?,Absolutely heartbroken by this decision!,"All::: there is a petition to sign. https://
www.change.org/
p/
boston-college-b
c-class-of-2021
-graduation-nee
ds-to-include-p
arents?signed=t
rue","Here is the email I sent to the BC leadership team.

Thank you in advance for taking the time to read and consider my email below.

My name is Christine Swanson and I am a mother of a 2021 graduate. I am also the person who drafted and distributed the following petition: http://chng.it/
8bZ99XNY which has received over 2100 signatures from parents and students requesting a change to the current plans for Commencement. Please take a few moments to read all the wonderful comments and requests for change.

As of the writing of this email::: the BC Covid positivity rate .2%. To add::: many parents have been vaccinated in preparation for attending the graduation.

Since the notice about Commencement was sent to parents on April 13th::: I have done quite a bit of research on the guidelines set by the state on March 22::: 2021 and the City of Boston’s addendum on April 6th. Those guidelines are as follows:

https://
www.mass.gov/
doc/
commencement-gui
dance/download

https://
docs.google.com/
document/d/
18IITuP2QRCIWQbr
i_z_EIggM810QGY
6V1chB8AfNCKk/
mobilebasic

Alumni Stadium does fall within the Boston city limits but a large portion of the campus does not. I have communicated with Mayor Fuller of Newton who indicated that these decisions were BC’s not the City of Newton. Based on my research::: I would like to propose some options:

The current Commencement population is 4500::: this includes approximately 2400 undergrad and 2000 grad students and honored attendees. I appreciate the desire to have all 4500 in attendance but the reality is that the grad students have been able to attend their undergrad ceremony with their guests and family in the past. The current undergrads have not.
Proposed very viable options:
i. Split the grad and undergrad ceremonies into two separate celebrations. One in the morning and one in the afternoon or across 2 days.

ii. OR-require students to register their guests and provide confirmation of a negative PCR or vaccination.

iii. OR-hold two events across 2 days

iv. OR-hold the ceremony just for the undergrads

v. OR-hold simultaneous ceremonies across campus for each of the colleges-Nursin
g::: Arts and Sciences::: Management::: etc. The speakers could be streamed to each of the locations from Alumni

Again::: not all of BC is within city limit so this can done.

We are raising the next generation who will shape the world. These individuals need to be problems solvers and solutions based thinkers. Wouldn’t it set a great example::: to these students::: for BC to do the same and create a solution to the issue surrounding guests not attending graduation. In other words::: doesn’t BC promote themselves as problem solvers? The hypocrisy is clear as day.

If Georgetown and Stanford can have a last minute change in plans and allow for guests::: why can’t BC? If Notre Dame::: UConn::: Northeastern::: UNH::: Emerson and others have figured out a way to allow guests to attend while maintaining COVID requirements::: why can’t BC?

These students have lost so much over the past year and half and to take away the celebratory time with their family is just wrong::: heartless::: cruel and will have long term ramifications not only to the students but to BC’s reputation and future financial endowments.

I also would like to share::: that there is a ground swell of legacy alums who have actively begun a movement to cease any and all contributions to Boston College due to their lack of thought and consideration to the class of 2021. These folks are also seeking to contact large private and commercial donors to do the same. This would be most unfortunate but as I say to my children “Actions have Consequences”.

On behalf of over 2100 individuals who have signed the petition requesting a change::: I ask that Boston College do the right thing for the students and parents and make this happen.","Now Georgtown has changed their plans. Come on BC you can do this for the kids!

https://
president.george
town.edu/
announcing-2021-
in-person-comme
ncement-ceremon
ies-at-national
s-park/
#_ga=2.18298160.
865056380.16191
33092-193142823
9.1619133092","Much more restrictive than state guidelines. Why??? Here are the actual state guidelines:

https://
www.mass.gov/
doc/
commencement-gui
dance/download",Sorry to hear that::: Laura::: but be very proud of Stephen. I know we are❤️❤️,Oh no! I agree::: with some effort::: they could find a way!,Hey Coff - still able to reach back for a little extra on your fastball when you need it !,"Even the news reporter hopes BC changes their plans. Watch the attached Newcastle.

https://
boston.cbslocal.
com/2021/04/15/
boston-college-c
ommencement-cor
onavirus-no-gue
sts/",Tricia Burke,"https://
www.change.org/
p/
boston-college-b
c-class-of-2021
-graduation-nee
ds-to-include-p
arents?signed=t
rue","If Stanford can change their plans why not BC? Do what's right for the grads::: change your plans.
https://
news.stanford.ed
u/today/2021/
04/20/
stanford-plans-p
erson-commencem
ent-2021-celebr
ation/","https://
graduation.wvu.e
du/
ticket-info?fbcl
id=IwAR3b8XibV3
qWkj6kDRQmF5vVO
7A9D8KupicR5mQP
U6f4DeTw5d4fsNd
h5zM",Just called!,So very disappointed!,Ted Stevenson,This is unacceptable,Terrible decision. At least allow parents 🤦🏼‍♂️ SMH,Trish McKay- Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
