"Scott Bess::: founding executive director of Purdue Polytechnic HS::: shows how persistence matters to us.

He is the one behind the revolutionary philosophies PPHS is built upon — ideas that have reinvented the high school experience. It’s just one of the reasons #Purdue is a Fast Company #BrandThatMatters. https://purdue.university/3H8zkqw",11/30/2021 18:22,a visionary,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG LEROY STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"After a weeks-long journey that began in the unnerving chaos at the Kabul airport::: a Purdue language and culture instructor helped four family members relocate from Afghanistan to West Lafayette.

The family was among the thousands of Afghan refugees who fled the country in August when the Taliban returned to power.

They left behind family::: homes and all of their belongings when they fled their home country::: but members of the Purdue community are helping them start over in the U.S.

https://purdue.university/31bRA1M
Today's #MondayMotivation comes from Dulquer Salmaan ('05 Purdue Krannert)::: Indian film actor and producer::: with some inspiration to challenge yourself this week.,3/1/2021 14:00,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG,Em Cass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thank you::: Coach Gene Keady for this #ProtectPurdue shout-out! #BoilerUp

Coach Gene Keady
February 28 at 5:03 PM ·

After an all day drive from Myrtle Beach::: SC (with special thanks to Michael Spencer)::: we arrived in West Lafayette yesterday evening. This morning::: we got Covid tested at Protect Purdue's amazing set up at the Co-Rec. Boilermakers should be extremely proud of the organization of everything put in place on campus and participation by students and staff to make the Protect Purdue mission successful. They completed classes ON campus & online for fall of 2020 and are going for 15 weeks for the spring semester. Take a moment to look the Protect Purdue Dashboard::: it's impressive! https://protect.purdue.edu/dashboard/",3/1/2021 2:01,Love you Coach and Kathleen!!,"Purdue is working hard to keep us safe!
🙌🏼🙌🏼 Boiler Up Coach and stay safe!!",BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG,No biosecurity state for young adults. End it.,I had my visit to the co-rec this morning.,"https://
www.amazon.com/
Cognitive-Theore
tic-Model-Unive
rse-Reality-The
ory/dp/
0971916225/
ref=sr_1_1?dchil
d=1&keywords=ct
mu&qid=16145820
22&sr=8-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tony Zamora ""was an influential force on campus:::"" serving as director of Purdue Black Cultural Center from 1973 to 1995::: he retired as BCC director emeritus. Remembered for a persistent commitment to student success::: human rights & the community’s arts scene. #BlackHistoryMonth

Learn more about #Purdue’s Renaissance man. ➡️ https://purdue.university/3bXAA1d

PURDUE.EDU
Tony Zamora: Purdue’s Renaissance man for 5 decades",2/28/2021 22:01,He was such a great guy and wonderful musician. He worked with my dad.,"Met him years ago. Had chances to talk to him about music::: kids involved in music::: life in general and BBQ. (Yes::: he steered me to a good BBQ place I hadn't known about.)
He was always pro-people and talked about sharing music with others.",RIP. Always a kind and gentle man.,"https://
www.youtube.com/
watch?v=A-eK7FL0
PAg",Great man and musician,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG,Incredible man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"At #Purdue::: Linda Jo Mitchell (LA’69) was an energetic participant in the civil rights movement. Mitchell organized a series of lectures on “The Black American” and counseled African American students at the Office of Black Student Affairs. #BlackHistoryMonth

Learn more about Mitchell ""chopping away at prejudice."" ➡️ https://purdue.university/3sIY8O7",2/28/2021 19:00,I had drama class with Linda Mitchell I think mr Maya was the teacher,Since you're on the subject::: talk about your predictive analytics software which is weaponized against your students.,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG,My Tarrytown neighbor. A phenomenal woman.,Oh yeah straight from Tarrytown!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wear your mask to #ProtectPurdue. https://purdue.university/3rAq0mU,2/28/2021 15:00,Another great Team! Everyone is excited! Let's play!,Just a visual comment. Shift the bold to the row above. Eyes go to Mask Down Had Covid 19....which is not the message.,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In Erin Cook's persistent pursuit of something beautiful::: she found a place in #Purdue student organizations::: including Blackhole Studios::: Women in Technology::: and Purdue Music Producers::: as well as Purdue's legendary ""All-American"" Marching Band. #BlackHistoryMonth

https://purdue.university/3sAnhdJ",2/27/2021 22:01,Here Wishing Purdue a very good year for there Marching Band love Music especially High school & University.,I really wish Purdue Music Producers was still a thing::: or if it is::: I knew where to look. I want to get involved::: but I don't know who to contact. The email that I did contact never got back with me.,BOILER UP HAMMER DOWN TYLER STRONG CLIZ STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Established in 1975 as part of Purdue Black Cultural Center's performing arts ensembles::: Black Voices of Inspiration (BVOI) is a choir dedicated to the performance of spirituals::: gospels and contemporary songs of inspiration by African American composers. #BlackHistoryMonth https://youtu.be/6KWNs5m3hEc,2/27/2021 20:00,Micaiah Roberts performed on timpani today with the Campus Band!,Is anyone aware that a new form of slavery is infiltrating college campuses. Talk about the reason for Brightstart and what your software is really designed for.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Herman Cain::: a successful business leader::: national voice::: and lifelong advocate of pursuing success through hard work and persistence::: credited his time at Purdue as a challenge that set him up for future success. #BlackHistoryMonth

Read more about Herman Cain. ➡️ https://purdue.university/3dRzeHQ",2/27/2021 18:00,So many better choices than this dude. Shame he got so easily duped by a con man::: then died of a disease he ignored the science on. Womp womp.,Let’s take the politics out of this. He didn’t support the Protect Purdue Plan. He exemplified this at the national level. As an black BSEE ‘88 alumnus::: Protect Purdue is what I’m most proud of.,Another example of the diverse::: successful alumni that come out of Purdue University.,There are a lot of foolish people who's self importance blind them to truth and missed opportunity.,"So disappointed and saddened by the hate here. I really thought we were better than this. Do not preach diversity and hate anyone who might disagree with you politically or otherwise. Just exposing who you really are.
There are a lot of distinguished alumni I may not agree with but still interested in their story.",I didn’t know he was a Purdue grad! He contributed a lot to our nation. Thanks for honoring him along with many others this month.,What a fine conservative voice that is gone way too soon! I was heartbroken when he and his family were threatened when he was running for President in 2011 and he had to drop out. I will always <3 Herman Cain!,Herman Cain died doing what he loved: sacrificing his own best interests to please the MAGA cult.,Herman Cain was an awful person and Purdue does not need to advertise or promote him in any way.,He was a very successful business man. Cant you keep your politics to yourself for once.?,A pre-eminent science university promotes a science denier as a model alumnus.,Awesome Man::: gave back a lot to people,He was a great man for much of his life. Unfortunately::: he will be remembered as a punch line because he followed a fool.,To all the hateful liberals. I guess this is one black life that didn't matter. Shameful Godless freaks.,No doubt he was a great man::: but didn’t he ignore risks via Trump and die of Covid after a Trump rally?,"Hey Parents! Look what little Mitch is spending your money on and the indoctrination number he's doing on your kids! Herman would have told you this is Liberal Lunacy! https://
www.foxnews.com/
politics/
purdue-universit
y-pays-white-fr
agility-author-
7000-90-minute-
virtual-event",Good for Purdue and Mr. Cain,"Of all the black alumni::: you chose someone so politically divisive?
What message are you trying to send?",I love this day and age. Purdue can't even post a tribute to someone who became very successful without half of the people getting butt hurt and making typical liberal comments.,Hey PU::: we have plenty of people that have graduated and done great things - let’s not pick political cult leaders and followers.,Herman Cain was a great man and a great American.,An ugly blot on Purdue’s history.,"It's incredible to see the hate spewing in this comment section.

It's also incredible to see that apparently Black History means celebrating only those successful African-America
ns that liberals agree with.",I disagreed with his politics::: but that man oozed charisma and business acumen. As the man once said::: aw shucky ducky!,Sadly a victim of the Trump anti mask rallies.,Ya::: don’t think he supported Joe Biden.,Herman Cain was a good man,"https://
www.amazon.com/
Cognitive-Theore
tic-Model-Unive
rse-Reality-The
ory/dp/
0971916225/
ref=pd_sim_1?pd_
rd_w=CLYHl&pf_r
d_p=5dadc1ab-1a
ea-4988-b62f-4d
be559e6cca&pf_r
d_r=6ZFBYSSRVQV
3YAY7TP7B&pd_rd
_r=f704f1d4-7b0
9-447f-9cd1-4f8
98fbe8bba&pd_rd
_wg=WwqQO&pd_rd
_i=0971916225&p
sc=1",Ben Hunley,I had no idea he went to Purdue University,Crystal Ballard Anthony,Herman Cain?? A leader?? Give me a break. The guy was a moron and he paid for his idiocy with his life.,He supported a racist bigot::: Purdue has better role models.,Can't say I'm too proud of this one.,Great great person.,Not enough sense to wear a mask or believe in science. Oh goody.,Hope he found a nice hot spot in hell.,Can't get 'em all right.,Boiler Up::: Herman,BOILER UP HAMMER DOWN TYLER STRONG,Things that make you say hhhmmmmmm.,Bad choice.,Great Man.,His pizza business wasn't too successful,Wow what is wrong with you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spring into life on #Purdue's campus. As the weather warms up::: what do you look forward to in springtime? #BoilerUp,2/27/2021 15:00,Easy breezy weather. Not too hot::: not too cold. Just perfect. The soft wind blowing at my face feels so good. 😩😌,Forsythia bushes blooming.,The trees flowering.,BOILER UP HAMMER DOWN TYLER STRONG,"Loved the campus in Springtime...re
member sun bathing in the courtyard::: Vamps?!",Each day God brings new life to our environment. What a blessing to watch this happen.,Grand Prix!,"The Governor ending the state of emergency.

If he's allowing fans..... then the emergency needs to be over",Graduation,Take the masks off,Going to Minor League baseball games.,Beautiful campus!,"https://
www.amazon.com/
Cognitive-Theore
tic-Model-Unive
rse-Reality-The
ory/dp/
0971916225/
ref=pd_sim_1?pd_
rd_w=zNwOf&pf_r
d_p=5dadc1ab-1a
ea-4988-b62f-4d
be559e6cca&pf_r
d_r=KGVYXFG4MDA
X5421H1Z1&pd_rd
_r=9db0dbac-99c
0-4973-98e8-166
0623264ab&pd_rd
_wg=Dzsqj&pd_rd
_i=0971916225&p
sc=1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zenephia Evans::: associate dean of students for education and advocacy::: is known for her inspirational energy that is felt in all her contributions to campus life. Her #Boilermaker spirit keeps the heart of #Purdue pumping. #BlackHistoryMonth

https://purdue.university/2Mv3ehm",2/26/2021 22:00,I love Z!!!! Used to proctor tests with her on Saturdays!!!!,Go Zenephia! Your service delivery has positively impacted hundreds if not thousands of students.,"Dr Z! An actual legend.
I would've chosen somewhere else without her",An outstanding Boilermaker!,BOILER UP HAMMER DOWN TYLER STRONG,"https://
www.amazon.com/
Cognitive-Theore
tic-Model-Unive
rse-Reality-The
ory/dp/
0971916225/
ref=pd_sim_1?pd_
rd_w=8IKDZ&pf_r
d_p=5dadc1ab-1a
ea-4988-b62f-4d
be559e6cca&pf_r
d_r=V21ZDTZDP25
A4RF96MZH&pd_rd
_r=98e2fe2d-5ea
3-4936-951c-c43
39d6da054&pd_rd
_wg=cdN9c&pd_rd
_i=0971916225&p
sc=1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keep your distance::: Boilermakers to #ProtectPurdue. https://purdue.university/3rAq0mU,2/26/2021 20:00,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#PurdueUniversity congratulates Toyinda Smith as she joins the #B1Gimpact Pioneers Class of 2021.

Big Ten Network posted a video to playlist B1G Impact.
February 20 at 10:00 AM ·

She was a five-time B1G champ for Purdue Track & Field.

Nowadays::: she continues to make an impact::: as an author::: professor and coach::: among other titles.

Please welcome Toyinda Smith to the #B1Gimpact Pioneers Class of 2021.",2/26/2021 18:03,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#PurdueUniversity remembers the legacy of Dr. Dolores Cooper Shockley Ph.D. '55::: who took #TheNextGiantLeap as the first Black woman to receive a Ph.D. from Purdue::: and the first Black woman in the United States to receive a Ph.D. in Pharmacology. #BlackHistoryMonth

Read more about her life and legacy: https://purdue.university/2NxRZFv",2/26/2021 14:00,Purdue always a step ahead.,Proud.,BOILER UP HAMMER DOWN TYLER STRONG,"https://
www.amazon.com/
Cognitive-Theore
tic-Model-Unive
rse-Reality-The
ory/dp/
0971916225/
ref=pd_sbs_1?pd_
rd_w=896cx&pf_r
d_p=527ea27c-ad
f6-4b67-9c5f-26
5eb29e0622&pf_r
d_r=E5ZBP52QDWS
EV5NY9D5Z&pd_rd
_r=fa57bdbe-0ed
5-4181-bb46-668
a833dd15b&pd_rd
_wg=EPbX9&pd_rd
_i=0971916225&p
sc=1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""But most of all::: I’m proud of all of the small steps we’ve taken toward creating a climate and culture of full inclusion at Purdue."" Hear from John Gates::: Vice Provost for Diversity and Inclusion and clinical professor in the Purdue Krannert School of Management::: on his role::: his goals::: Black history at the University and much more. #BlackHistoryMonth

https://purdue.university/37IiP4z",2/25/2021 20:00,I'm all for being as inclusive as possible::: but I disagree with artificially increased diversity using agendas such as affirmative action.,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Purdue Black Cultural Center and West Lafayette Public Library present a virtual community reading group at 7 p.m. tonight. This evening’s book selection is “How long ‘til Black Future Month?” by N.K. Jemisin. Recommended for readers 18+. #BlackHistoryMonth https://purdue.university/2YHZyLL

LIFEAT.PURDUE.EDU
Purdue celebrates Black History Month",2/25/2021 15:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Keeanna Warren is inspiring the future leaders of tomorrow as founding principal of #Purdue Polytechnic High School North::: where she encourages students to innovate and lead the way. “Many students have never thought of themselves as supervisors::: managers or CEOs::: and now they have this entrepreneurial spirit that came from the space and encouragement to flex their leadership wings."" Purdue Polytechnic High School North- ""PPHS IndyNorth""

#PPHSNorth #ReinventingEducation

https://purdue.university/2NCz1xn",2/25/2021 14:00,Once again Purdue leads the way. Hail Purdue!,Thank you.,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tune in now for the return of Purdue's Presidential Lecture Series::: designed to engage Purdue students & the broader community in civil discourse. Tonight features former U.S. Speaker of the House Paul Ryan and former Sen. Heidi Heitkamp. https://youtu.be/EM4WBNmWYIc,2/24/2021 23:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tune in tonight at 6 p.m. for Purdue's Presidential Lecture Series. Purdue President Mitch Daniels will host former U.S. Speaker of the House Paul Ryan & former Sen. Heidi Heitkamp for a virtual discussion on the state of our nation's democracy. #PurduePLS https://purdue.university/3uoeNIl,2/24/2021 20:30,BOILER UP HAMMER DOWN TYLER,STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The first African American to receive a football scholarship to #Purdue::: Lamar Lundy was a gifted and versatile athlete with both Purdue Men's Basketball and Purdue Football. In 1957::: Lundy was selected in both NFL and NBA drafts::: and went on to play 13 seasons with Los Angeles Rams. #BlackHistoryMonth
https://purdue.university/3qTty3w",2/24/2021 20:00,BOILER UP HAMMER DOWN TYLER STRONG,The Fearsome Foursome. Deacon Jones::: Rosey Grier::: Merlin Olson::: and Lundy. (Didn't Jack Youngblood come along later?),Purdue . . .where is that exactly??,"https://
www.amazon.com/
Cognitive-Theore
tic-Model-Unive
rse-Reality-The
ory/dp/
0971916225/
ref=pd_sim_1?pd_
rd_w=6Ww3P&pf_r
d_p=5dadc1ab-1a
ea-4988-b62f-4d
be559e6cca&pf_r
d_r=V46P49RDART
MCW7MZH9Z&pd_rd
_r=9a219647-d62
8-4c24-a2a8-516
8fbe8c503&pd_rd
_wg=BSdj6&pd_rd
_i=0971916225&p
sc=1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As part of its #BlackHistoryMonth celebration::: Purdue highlights Isabella Matthews::: a political science major who found her passion for leadership and human rights activism at #Purdue. “I’m a strong believer in lifting up those around you as a leader::: that this is how we grow and help others grow at the same time.” https://purdue.university/2MprlxY

PURDUE.EDU
Matthews discovers a passion for human rights at Purdue",2/24/2021 17:01,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tonight at 7 p.m.::: Purdue Black Cultural Center presents #BlackHistoryMonth Coffee House::: “Intimate Artistic Expressions.” BCC ensembles will present powerful music::: empowering poetic messages::: creative dance and drama. https://purdue.university/2YHZyLL

LIFEAT.PURDUE.EDU
Purdue celebrates Black History Month",2/24/2021 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Innovators at #PurdueUniversity's Animal Disease Diagnostic Laboratory (ADDL) have used their expertise to make the on-campus testing facility one of the only labs in Indiana actively looking for and able to detect the UK variant of the COVID-19 virus. #ProtectPurdue #TheNextGiantLeap

https://purdue.university/2NBMSDY

PROTECT.PURDUE.EDU
Purdue testing lab able to detect UK variant of COVID-19 virus",2/24/2021 14:00,BOILER UP HAMMER DOWN TYLER STRONG,Bryan Hannon Francesca Lombardo Hannon,Hail Purdue.,Meredith Lucero,Patricia Blanchette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clara E. Bell::: a trailblazing African American professor of nursing::: shined a spotlight on distinct needs of minority nursing students::: minority faculty::: and what is today #Purdue's Division of Diversity and Inclusion﻿. #BlackHistoryMonth https://purdue.university/3dGV6FM,2/23/2021 21:01,Dr Bell was an AWESOME professor!!!!,BOILER UP HAMMER DOWN TYLER STRONG,I remember her very nice lady,Bernadette Bales Elkins do you remember her? I do! Boiler up!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"With Purdue Athletics #PetesPuzzles series::: Boilermakers of any age can brush up on their history::: math::: geography::: language arts::: fine arts and science skills with a #Purdue twist. #BoilerUp https://purdue.university/3kijKxO

PURDUESPORTS.COM
Pete's Puzzles - Purdue University Athletics",2/23/2021 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#PurdueUniversity Presidential Lecture Series returns virtually tomorrow::: February 24 with ""American Democracy: Where Do We Go From Here?"" featuring former U.S. Speaker of the House Paul Ryan and former Sen. Heidi Heitkamp at 6 p.m. Register now! #PurduePLS

https://purdue.university/2NBpINN

LIFEAT.PURDUE.EDU
Purdue University Presidental Lecture Series",2/23/2021 17:01,Why is Heidi Heitkamp a “former Senator” and Paul Ryan not a “former Speaker of the House”?,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A record number of #PurdueUniversity students have been awarded the Astronaut Scholarship and will be presented the awards by U.S. Astronaut Hall of Fame inductee and Purdue alumnus Dick Covey in a special virtual event at 5 p.m. today::: Feb. 23. Astronaut Scholarship Foundation #TheNextGiantLeap

http://purdue.university/3iRRSj5

PURDUE.EDU
NASA astronaut Dick Covey to present Astronaut scholarships virtually to Boilermakers",2/23/2021 16:01,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Maya Steinhart says it was more cost-effective to attend College of Education::: Purdue University at out-of-state tuition rates than it was to stay in California::: and the Degree in 3 program in Special Education made her confident that it was #OnlyPurdue for her. #PurdueUniversity #BoilerUp

https://purdue.university/2NWv1r9",2/23/2021 14:01,I paid out of state tuition... worth every penny!!!,BOILER UP HAMMER DOWN TYLER STRONG,facts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#PurdueUniversity’s Black Cultural Center is a vibrant element of campus life. The BCC offers a wealth of the African American experience through art::: history::: and cultural understanding education and programming. Purdue Black Cultural Center #BlackHistoryMonth

https://purdue.university/2YHZyLL",2/22/2021 20:01,BOILER UP HAMMER DOWN TYLER STRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
